,optimizer,init,layer_out,patience,batch_size,dropout,rmse,rmse_hypermodel_retrained,rmse_train,y_hat,y_hat_hypermodel_retrained,y_hat_train
0,adam,glorot_uniform,8,500,128,0.1,2.454405657860226,2.5870051745797435,6.3646969668785145,"[[53.94309 ]
 [54.759888]
 [56.4766  ]
 [57.148216]
 [57.553757]
 [56.868958]
 [56.71357 ]
 [57.73217 ]
 [57.41999 ]
 [56.43495 ]
 [57.130863]
 [54.89914 ]
 [55.282825]
 [55.786224]
 [53.791683]
 [52.692142]
 [52.252747]
 [52.44211 ]
 [52.142567]
 [53.682533]
 [54.667843]
 [55.128143]
 [53.811382]
 [55.255978]
 [55.389908]
 [53.68598 ]
 [53.63195 ]
 [53.813717]
 [51.38356 ]
 [52.07433 ]
 [53.187424]
 [52.271217]
 [53.19663 ]
 [55.18439 ]
 [54.033947]
 [55.324883]
 [56.167854]
 [56.135014]
 [57.047966]
 [57.027466]
 [57.667805]
 [57.109325]
 [56.288708]
 [55.80311 ]
 [54.790867]
 [54.69159 ]
 [55.20213 ]
 [56.311348]
 [56.21591 ]
 [57.633778]
 [57.47696 ]
 [57.2072  ]
 [57.17195 ]
 [57.306282]
 [57.632847]
 [57.042625]
 [56.0493  ]
 [57.140636]
 [56.323856]
 [56.546246]
 [57.702396]
 [58.013924]
 [57.21977 ]
 [56.663185]
 [57.46681 ]
 [57.834843]
 [57.909504]
 [57.631695]
 [58.430595]
 [58.50419 ]
 [58.370605]
 [59.290977]
 [59.428272]
 [59.46534 ]
 [59.525154]
 [59.61531 ]
 [59.323627]
 [59.901985]
 [60.10594 ]
 [59.935852]
 [59.850105]
 [59.518284]
 [60.31232 ]
 [59.94882 ]
 [60.036804]
 [59.306248]
 [59.447605]
 [57.676468]
 [57.301556]
 [57.594738]
 [57.80545 ]
 [56.492455]
 [56.932243]
 [57.60707 ]
 [56.31396 ]
 [57.134884]
 [57.19816 ]
 [58.76104 ]
 [57.959778]
 [57.95077 ]
 [57.6492  ]
 [56.954758]
 [56.857616]
 [57.50794 ]
 [56.346474]
 [56.714123]
 [55.558178]]","[[56.282074]
 [56.449272]
 [56.89502 ]
 [56.91563 ]
 [58.4976  ]
 [57.227238]
 [57.79729 ]
 [58.887054]
 [58.116673]
 [57.540333]
 [58.142384]
 [56.7273  ]
 [58.067898]
 [57.94865 ]
 [56.266495]
 [55.69206 ]
 [55.30433 ]
 [54.545395]
 [53.96017 ]
 [54.616287]
 [55.403954]
 [55.088165]
 [55.229424]
 [56.14733 ]
 [56.298145]
 [55.641155]
 [55.730427]
 [55.739525]
 [54.172028]
 [54.72822 ]
 [55.434402]
 [55.95801 ]
 [56.30255 ]
 [57.52427 ]
 [56.462063]
 [57.323536]
 [57.903343]
 [57.34295 ]
 [57.963455]
 [58.017143]
 [58.572052]
 [58.358303]
 [57.70172 ]
 [57.51139 ]
 [56.682583]
 [56.221478]
 [56.892803]
 [58.054886]
 [56.77805 ]
 [59.141644]
 [58.753956]
 [57.746243]
 [58.34707 ]
 [58.42292 ]
 [58.35818 ]
 [58.040695]
 [57.0842  ]
 [57.851284]
 [57.07475 ]
 [57.970253]
 [57.867184]
 [58.104893]
 [57.712463]
 [57.579586]
 [57.879105]
 [58.58097 ]
 [58.05233 ]
 [58.089912]
 [58.763687]
 [58.694504]
 [58.311813]
 [59.43273 ]
 [58.96757 ]
 [59.25548 ]
 [59.1776  ]
 [59.643692]
 [58.887012]
 [59.488537]
 [60.506485]
 [59.0054  ]
 [59.791664]
 [59.638306]
 [61.20389 ]
 [60.14199 ]
 [60.460026]
 [60.06394 ]
 [60.63063 ]
 [59.45217 ]
 [59.348526]
 [59.148758]
 [58.53385 ]
 [57.740875]
 [57.917103]
 [58.66276 ]
 [58.136185]
 [58.51571 ]
 [58.932964]
 [60.265453]
 [58.822678]
 [59.23865 ]
 [58.459663]
 [57.411816]
 [56.369812]
 [56.917484]
 [56.71337 ]
 [56.90387 ]
 [55.93459 ]]","[[56.57581 ]
 [57.837227]
 [57.603107]
 [56.799965]
 [57.046368]
 [57.607708]
 [57.849434]
 [58.24852 ]
 [57.83696 ]
 [57.94667 ]
 [58.53443 ]
 [57.69192 ]
 [57.451756]
 [57.638767]
 [58.524593]
 [57.776413]
 [58.170578]
 [58.494904]
 [58.500454]
 [58.332165]
 [57.863827]
 [59.339485]
 [59.910847]
 [60.17471 ]
 [60.603077]
 [60.271935]
 [59.89017 ]
 [59.927265]
 [60.375652]
 [59.72952 ]
 [60.728867]
 [59.82901 ]
 [59.79477 ]
 [60.479534]
 [60.148327]
 [60.585625]
 [61.15355 ]
 [60.850918]
 [60.06102 ]
 [59.97758 ]
 [60.307888]
 [61.07544 ]
 [61.36325 ]
 [60.87974 ]
 [60.89154 ]
 [61.263775]
 [61.487213]
 [61.052223]
 [60.767735]
 [60.818996]
 [60.34663 ]
 [58.62312 ]
 [57.226833]
 [57.864567]
 [58.411453]
 [59.22702 ]
 [58.761326]
 [58.897022]
 [58.740395]
 [58.90082 ]
 [58.658348]
 [59.61509 ]
 [60.297146]
 [60.667187]
 [59.95042 ]
 [59.246292]
 [58.97919 ]
 [57.60031 ]
 [57.291588]
 [58.548244]
 [58.645515]
 [59.81721 ]
 [58.748566]
 [58.434597]
 [58.668343]
 [58.346725]
 [58.052868]
 [58.906967]
 [59.358925]
 [59.594563]
 [60.178192]
 [60.902657]
 [61.5058  ]
 [60.88124 ]
 [60.940506]
 [60.907585]
 [59.817787]
 [60.567913]
 [59.996067]
 [59.27741 ]
 [58.669823]
 [58.990604]
 [58.87052 ]
 [58.79512 ]
 [59.89926 ]
 [60.868237]
 [60.879883]
 [61.146877]
 [61.47876 ]
 [60.827477]
 [60.748608]
 [60.69637 ]
 [61.096157]
 [60.88591 ]
 [61.318336]
 [62.08432 ]
 [61.266335]
 [61.186443]
 [61.495216]
 [61.25326 ]
 [60.696274]
 [60.689236]
 [60.76372 ]
 [60.9625  ]
 [60.55342 ]
 [61.084396]
 [60.477074]
 [60.678646]
 [61.394215]
 [61.20689 ]
 [60.78389 ]
 [61.019386]
 [60.52217 ]
 [60.028305]
 [60.39557 ]
 [60.154285]
 [60.30625 ]
 [60.31521 ]
 [60.992058]
 [61.45827 ]
 [60.668137]
 [60.6682  ]
 [60.272594]
 [60.196247]
 [60.789597]
 [60.673534]
 [60.787025]
 [59.910027]
 [59.06425 ]
 [59.443176]
 [59.283028]
 [58.59043 ]
 [58.047615]
 [58.23425 ]
 [59.01555 ]
 [59.972572]
 [60.997044]
 [62.115242]
 [60.787956]
 [60.389523]
 [59.875507]
 [60.388077]
 [59.81675 ]
 [59.747658]
 [59.9821  ]
 [60.04525 ]
 [59.999836]
 [58.745632]
 [58.9984  ]
 [58.78991 ]
 [58.60135 ]
 [59.765434]
 [60.48298 ]
 [60.30759 ]
 [59.658627]
 [60.538246]
 [61.07625 ]
 [61.740456]
 [60.979866]
 [60.85451 ]
 [60.760082]
 [60.59438 ]
 [60.92073 ]
 [61.35855 ]
 [60.699505]
 [58.989872]
 [58.5135  ]
 [58.23879 ]
 [57.77662 ]
 [57.874603]
 [57.826565]
 [58.669704]
 [58.937412]
 [59.648624]
 [59.219135]
 [59.2647  ]
 [59.767662]
 [59.479942]
 [59.830845]
 [59.687126]
 [59.83825 ]
 [60.798794]
 [61.963135]
 [61.52142 ]
 [60.130764]
 [60.287186]
 [59.361828]
 [57.31173 ]
 [57.539288]
 [57.959496]
 [59.0361  ]
 [59.435654]
 [60.139225]
 [60.310326]
 [60.801266]
 [60.76229 ]
 [61.256233]
 [61.24114 ]
 [61.1427  ]
 [60.022156]
 [60.921852]
 [60.73897 ]
 [60.141403]
 [60.6866  ]
 [60.608906]
 [60.345093]
 [60.671135]
 [59.434616]
 [59.505535]
 [60.291954]
 [60.420273]
 [59.75963 ]
 [59.238605]
 [58.357113]
 [57.581978]
 [57.598312]
 [57.286297]
 [57.09211 ]
 [58.70177 ]
 [58.52329 ]
 [58.416363]
 [58.73013 ]
 [59.581535]
 [59.693527]
 [60.196156]
 [61.10469 ]
 [60.37076 ]
 [58.846573]
 [58.181698]
 [58.471416]
 [59.30254 ]
 [59.91072 ]
 [60.338333]
 [59.285904]
 [57.772034]
 [56.652985]
 [57.029133]
 [56.860172]
 [57.34852 ]
 [56.999126]
 [56.10723 ]
 [55.868187]
 [54.4688  ]
 [55.60368 ]
 [55.880424]
 [55.79185 ]
 [56.072334]
 [56.068092]
 [56.565453]
 [55.81522 ]
 [54.363594]
 [54.23696 ]
 [52.928493]
 [52.096573]
 [54.44115 ]
 [53.560318]
 [53.85275 ]
 [53.670593]
 [53.98863 ]
 [53.620857]
 [52.968952]
 [53.31898 ]
 [54.341846]
 [53.679913]
 [53.066566]
 [53.99613 ]
 [52.6903  ]
 [53.939472]
 [54.525204]
 [56.594868]
 [57.541584]
 [57.53497 ]
 [59.256992]
 [58.142193]
 [55.45549 ]
 [55.347683]
 [55.727345]
 [54.844055]
 [54.58615 ]
 [54.084717]
 [54.37964 ]
 [52.87451 ]
 [53.247856]
 [52.908195]
 [54.60241 ]
 [56.73576 ]
 [55.457764]
 [56.647236]
 [57.10525 ]
 [56.42851 ]
 [55.480522]
 [55.138184]
 [55.131042]
 [55.713074]
 [55.720528]
 [55.828705]
 [56.783653]
 [57.51846 ]
 [58.01013 ]
 [58.846546]
 [58.33633 ]
 [58.13723 ]
 [57.86995 ]
 [58.009613]
 [57.251835]
 [55.735573]
 [56.29451 ]
 [56.58183 ]
 [56.66217 ]
 [57.086132]
 [57.640053]
 [56.90503 ]
 [56.46445 ]
 [57.50842 ]
 [57.370335]
 [57.56305 ]
 [57.52344 ]
 [58.046963]
 [57.477448]
 [57.9038  ]
 [57.76914 ]
 [58.035713]
 [57.294167]
 [57.98194 ]
 [57.42548 ]
 [57.875816]
 [57.1462  ]
 [57.22097 ]
 [59.258514]
 [57.326977]
 [57.560287]
 [57.343765]
 [57.232735]
 [56.72437 ]
 [57.679832]
 [57.667854]
 [58.944965]
 [59.203815]
 [60.05467 ]
 [60.46986 ]
 [59.757385]
 [59.82784 ]
 [60.211067]
 [59.926556]
 [59.281498]
 [59.264072]
 [58.61921 ]
 [58.259674]
 [58.929977]
 [59.257336]
 [58.33079 ]
 [59.17844 ]
 [58.118397]
 [56.919006]
 [55.99321 ]
 [55.977673]
 [56.924183]
 [57.45747 ]
 [56.96248 ]
 [57.07562 ]
 [57.81175 ]
 [58.09815 ]
 [56.71655 ]
 [56.47681 ]
 [55.78573 ]
 [55.571793]
 [56.14923 ]
 [55.208702]
 [54.69989 ]
 [53.978306]
 [54.267124]
 [54.91043 ]
 [56.1795  ]
 [56.875977]
 [56.080193]
 [54.34675 ]
 [53.133343]
 [51.74063 ]
 [50.903343]
 [52.41052 ]
 [54.029194]
 [55.354633]
 [56.219296]
 [56.03381 ]
 [55.81803 ]
 [56.308434]
 [56.146877]
 [56.668797]
 [57.872524]
 [57.75444 ]
 [57.666866]
 [57.129578]
 [57.074165]
 [56.99442 ]
 [56.34818 ]
 [56.3003  ]
 [56.9849  ]
 [57.208374]
 [56.414875]
 [56.04805 ]
 [55.947224]
 [54.77059 ]
 [54.470963]
 [54.622105]
 [55.910126]
 [56.806713]
 [58.171772]
 [58.482407]
 [58.503826]
 [57.105576]
 [56.090244]
 [55.301033]
 [54.74891 ]
 [52.188145]
 [53.992664]
 [53.47755 ]
 [54.261333]
 [53.44857 ]
 [55.460957]
 [55.03755 ]
 [55.255444]
 [54.29904 ]
 [54.787533]
 [55.17888 ]
 [55.713005]
 [55.01222 ]
 [55.807163]
 [54.026623]]"
1,adam,normal,11,500,128,0.0,2.2733818149905374,2.560198092100733,3.033694311927947,"[[54.774426]
 [55.143692]
 [55.795063]
 [55.708828]
 [56.902874]
 [56.804363]
 [57.122894]
 [58.13082 ]
 [59.36654 ]
 [58.244827]
 [58.26044 ]
 [58.521942]
 [57.14489 ]
 [56.38991 ]
 [56.29356 ]
 [56.81837 ]
 [57.165077]
 [55.51628 ]
 [55.577496]
 [55.859787]
 [56.010242]
 [55.297348]
 [54.732353]
 [54.96843 ]
 [54.716335]
 [53.565178]
 [53.439014]
 [53.21558 ]
 [52.542755]
 [52.5546  ]
 [53.450447]
 [53.46117 ]
 [54.706234]
 [54.97392 ]
 [55.49145 ]
 [55.27072 ]
 [55.122375]
 [55.57498 ]
 [55.911373]
 [55.8903  ]
 [56.953514]
 [56.877247]
 [56.82746 ]
 [57.133915]
 [56.92296 ]
 [56.47521 ]
 [56.510876]
 [57.29559 ]
 [57.762234]
 [57.925243]
 [58.560516]
 [58.18363 ]
 [57.744125]
 [57.419292]
 [57.671436]
 [57.191624]
 [58.283916]
 [58.094135]
 [57.420815]
 [57.080093]
 [57.20516 ]
 [57.014717]
 [57.34587 ]
 [58.329   ]
 [58.41439 ]
 [58.393948]
 [58.236164]
 [57.754   ]
 [57.461266]
 [57.438236]
 [57.571266]
 [58.533115]
 [59.383823]
 [59.92399 ]
 [60.06337 ]
 [60.757244]
 [61.434273]
 [61.653133]
 [62.051495]
 [61.899284]
 [61.571243]
 [61.10683 ]
 [62.20586 ]
 [62.087135]
 [62.3072  ]
 [62.59238 ]
 [63.227642]
 [62.478268]
 [61.52884 ]
 [61.841656]
 [61.052895]
 [59.515724]
 [59.36577 ]
 [58.88356 ]
 [58.188698]
 [58.91728 ]
 [59.245113]
 [59.693996]
 [59.674107]
 [58.93946 ]
 [58.575512]
 [57.21201 ]
 [55.300694]
 [54.86226 ]
 [54.034946]
 [53.40348 ]
 [53.200474]]","[[54.94501 ]
 [55.57561 ]
 [56.13519 ]
 [55.831783]
 [57.60744 ]
 [57.33157 ]
 [57.738613]
 [59.059826]
 [60.32828 ]
 [59.17613 ]
 [59.083694]
 [59.240185]
 [58.044773]
 [57.24681 ]
 [57.24632 ]
 [57.822002]
 [57.373993]
 [55.228912]
 [55.158356]
 [55.43612 ]
 [55.754208]
 [54.501568]
 [54.225857]
 [54.591217]
 [54.288914]
 [52.91241 ]
 [53.11246 ]
 [52.843052]
 [51.91657 ]
 [51.898754]
 [53.090275]
 [53.417908]
 [55.181446]
 [55.5451  ]
 [56.5059  ]
 [55.955246]
 [55.56717 ]
 [56.15987 ]
 [56.53532 ]
 [56.646156]
 [57.864517]
 [57.857914]
 [57.728874]
 [58.03854 ]
 [57.79874 ]
 [57.183304]
 [57.165653]
 [58.273865]
 [58.68011 ]
 [58.939884]
 [59.765606]
 [59.125843]
 [58.469143]
 [58.29619 ]
 [58.351643]
 [57.89825 ]
 [59.294136]
 [58.75682 ]
 [57.867607]
 [57.66731 ]
 [57.69201 ]
 [57.504833]
 [57.97681 ]
 [58.95545 ]
 [58.88804 ]
 [59.080982]
 [58.724674]
 [58.116505]
 [57.88559 ]
 [57.988552]
 [58.074062]
 [58.965942]
 [59.802475]
 [60.42175 ]
 [60.570072]
 [61.232857]
 [61.98212 ]
 [62.0399  ]
 [62.470722]
 [62.09636 ]
 [61.913467]
 [61.551624]
 [62.64674 ]
 [62.767006]
 [63.21043 ]
 [63.487503]
 [63.999146]
 [63.620968]
 [62.728275]
 [63.155422]
 [62.23989 ]
 [59.968746]
 [59.719868]
 [59.286972]
 [58.897   ]
 [59.87614 ]
 [60.380642]
 [60.972218]
 [60.808815]
 [60.003857]
 [59.52785 ]
 [57.647594]
 [54.86501 ]
 [54.44764 ]
 [53.603672]
 [52.616013]
 [52.389454]]","[[58.117912]
 [58.411736]
 [59.11419 ]
 [59.062927]
 [58.910336]
 [58.40843 ]
 [58.899303]
 [58.711178]
 [58.217834]
 [58.22788 ]
 [58.9103  ]
 [59.304073]
 [59.54618 ]
 [60.24282 ]
 [60.20323 ]
 [59.57635 ]
 [59.387478]
 [58.955833]
 [59.146595]
 [59.528282]
 [60.43918 ]
 [60.148518]
 [60.65752 ]
 [61.10533 ]
 [61.31049 ]
 [61.356464]
 [62.44082 ]
 [62.431038]
 [62.751965]
 [63.09497 ]
 [63.630077]
 [63.522453]
 [63.413456]
 [63.6872  ]
 [64.13532 ]
 [64.58599 ]
 [65.03915 ]
 [64.68077 ]
 [64.64054 ]
 [64.43463 ]
 [64.279205]
 [64.72943 ]
 [65.51325 ]
 [65.885124]
 [65.93268 ]
 [65.44926 ]
 [65.15768 ]
 [64.48114 ]
 [63.945457]
 [64.15674 ]
 [63.955936]
 [62.43906 ]
 [61.21082 ]
 [60.825043]
 [60.385414]
 [59.788086]
 [60.032055]
 [61.05721 ]
 [61.29754 ]
 [62.253395]
 [62.760056]
 [63.03786 ]
 [63.039845]
 [63.2048  ]
 [63.321175]
 [63.181423]
 [62.085114]
 [60.72837 ]
 [60.9627  ]
 [61.35367 ]
 [61.689095]
 [62.470783]
 [62.582962]
 [61.930836]
 [62.237965]
 [62.43419 ]
 [61.79742 ]
 [61.431087]
 [61.700756]
 [62.22659 ]
 [63.23532 ]
 [63.12646 ]
 [64.57162 ]
 [65.33813 ]
 [65.345146]
 [65.79546 ]
 [66.07589 ]
 [64.869804]
 [63.914692]
 [63.995285]
 [63.03052 ]
 [63.447544]
 [64.10803 ]
 [64.85627 ]
 [65.06534 ]
 [66.13199 ]
 [67.06824 ]
 [66.71212 ]
 [66.568146]
 [67.16351 ]
 [67.098465]
 [67.5426  ]
 [68.134026]
 [67.91846 ]
 [67.12794 ]
 [67.16082 ]
 [67.2145  ]
 [66.85302 ]
 [67.5787  ]
 [67.50043 ]
 [67.88939 ]
 [67.99722 ]
 [68.05472 ]
 [68.112595]
 [68.79375 ]
 [68.91915 ]
 [68.81353 ]
 [69.92413 ]
 [70.13794 ]
 [70.18492 ]
 [70.19416 ]
 [70.58973 ]
 [70.88885 ]
 [71.38913 ]
 [70.89893 ]
 [70.63102 ]
 [69.224594]
 [67.5533  ]
 [66.71455 ]
 [66.283455]
 [66.55962 ]
 [66.881   ]
 [66.08105 ]
 [66.14673 ]
 [65.60925 ]
 [65.70915 ]
 [66.01373 ]
 [66.27839 ]
 [66.1921  ]
 [66.521095]
 [66.11067 ]
 [65.60356 ]
 [65.04515 ]
 [64.480125]
 [65.0031  ]
 [65.55809 ]
 [67.75677 ]
 [68.80168 ]
 [70.97556 ]
 [72.096504]
 [73.72103 ]
 [73.20281 ]
 [73.191666]
 [73.05977 ]
 [72.33594 ]
 [72.74479 ]
 [72.400764]
 [72.86741 ]
 [72.52398 ]
 [71.01193 ]
 [68.34154 ]
 [68.78028 ]
 [68.53228 ]
 [67.62399 ]
 [68.1687  ]
 [69.13621 ]
 [69.51358 ]
 [69.7868  ]
 [69.610886]
 [70.451195]
 [69.95266 ]
 [69.72882 ]
 [68.97023 ]
 [68.925064]
 [68.89227 ]
 [68.59527 ]
 [68.65635 ]
 [68.360435]
 [67.55874 ]
 [67.19211 ]
 [65.93052 ]
 [65.42772 ]
 [64.997406]
 [65.61524 ]
 [65.17836 ]
 [64.24785 ]
 [66.23013 ]
 [66.547485]
 [67.73109 ]
 [68.5671  ]
 [68.85176 ]
 [69.0702  ]
 [69.53007 ]
 [69.56049 ]
 [69.179375]
 [68.82532 ]
 [69.05912 ]
 [68.17663 ]
 [67.32503 ]
 [67.36544 ]
 [67.23523 ]
 [68.14762 ]
 [68.65227 ]
 [68.96245 ]
 [68.05125 ]
 [68.70321 ]
 [69.05563 ]
 [69.03854 ]
 [70.14806 ]
 [71.23373 ]
 [70.933365]
 [71.59917 ]
 [72.41286 ]
 [72.37055 ]
 [72.954926]
 [73.59227 ]
 [74.19917 ]
 [74.61745 ]
 [74.05583 ]
 [74.16966 ]
 [73.34812 ]
 [73.38073 ]
 [73.03884 ]
 [73.138794]
 [71.40185 ]
 [70.3683  ]
 [71.56012 ]
 [71.309044]
 [71.21973 ]
 [70.46221 ]
 [69.47967 ]
 [68.28014 ]
 [66.68933 ]
 [65.49059 ]
 [65.51197 ]
 [66.13431 ]
 [65.38198 ]
 [64.930725]
 [64.207146]
 [63.126396]
 [61.99771 ]
 [61.42987 ]
 [59.991756]
 [59.720467]
 [58.093838]
 [56.299973]
 [55.913185]
 [55.683483]
 [55.470314]
 [54.86393 ]
 [55.140232]
 [54.958088]
 [54.176582]
 [53.993755]
 [54.322426]
 [54.15418 ]
 [54.473118]
 [53.881836]
 [53.661   ]
 [53.2821  ]
 [53.405388]
 [52.585846]
 [52.43094 ]
 [52.942516]
 [53.786674]
 [52.869198]
 [53.481728]
 [52.817398]
 [53.47834 ]
 [52.512825]
 [52.26449 ]
 [52.17015 ]
 [52.423866]
 [52.15089 ]
 [51.721867]
 [52.274315]
 [52.518303]
 [53.02563 ]
 [54.0684  ]
 [55.434574]
 [55.676205]
 [55.891117]
 [55.586464]
 [55.376   ]
 [54.781853]
 [54.6307  ]
 [55.32337 ]
 [55.072887]
 [54.989197]
 [54.605614]
 [55.15254 ]
 [54.135612]
 [54.092438]
 [54.313515]
 [55.03976 ]
 [56.361782]
 [56.677063]
 [57.938747]
 [57.77347 ]
 [56.864487]
 [55.53256 ]
 [55.112175]
 [55.25625 ]
 [55.510666]
 [55.785103]
 [56.327755]
 [57.43521 ]
 [58.016644]
 [57.980698]
 [59.107388]
 [59.2743  ]
 [59.13748 ]
 [58.575428]
 [58.235462]
 [57.376778]
 [57.657024]
 [58.205215]
 [58.15501 ]
 [57.835327]
 [57.65306 ]
 [57.953217]
 [57.55894 ]
 [57.33439 ]
 [57.383957]
 [58.33411 ]
 [58.48574 ]
 [58.900284]
 [58.998528]
 [59.23031 ]
 [59.11738 ]
 [58.589863]
 [58.42529 ]
 [57.86625 ]
 [57.74118 ]
 [58.554413]
 [59.372562]
 [59.931248]
 [61.37977 ]
 [62.19195 ]
 [62.99921 ]
 [62.936962]
 [62.882915]
 [62.408367]
 [62.457344]
 [63.19377 ]
 [62.43792 ]
 [62.785885]
 [62.910637]
 [63.722565]
 [63.027107]
 [64.269585]
 [64.51542 ]
 [64.926834]
 [65.18337 ]
 [65.087685]
 [64.30901 ]
 [63.32096 ]
 [62.26731 ]
 [62.736332]
 [62.55565 ]
 [61.534134]
 [60.322376]
 [60.179634]
 [60.169186]
 [58.42275 ]
 [58.41757 ]
 [57.975426]
 [59.37099 ]
 [58.613907]
 [59.599247]
 [60.102016]
 [60.90614 ]
 [59.404648]
 [58.78093 ]
 [58.508553]
 [57.033115]
 [55.640114]
 [55.549767]
 [55.30718 ]
 [54.692608]
 [53.992947]
 [54.125225]
 [54.889233]
 [55.033405]
 [55.324142]
 [55.206764]
 [54.244915]
 [53.210556]
 [53.1665  ]
 [53.179207]
 [54.10884 ]
 [54.409443]
 [54.81626 ]
 [55.714054]
 [55.68709 ]
 [56.021473]
 [57.01468 ]
 [57.962097]
 [58.506184]
 [58.39442 ]
 [57.892044]
 [57.141376]
 [56.56082 ]
 [55.9596  ]
 [56.784924]
 [56.68544 ]
 [57.47122 ]
 [58.43037 ]
 [57.6439  ]
 [56.85124 ]
 [56.60227 ]
 [55.626526]
 [55.320705]
 [55.79374 ]
 [57.180035]
 [57.742184]
 [58.118286]
 [58.56481 ]
 [58.448296]
 [57.764717]
 [57.51992 ]
 [56.49677 ]
 [54.7856  ]
 [53.171707]
 [54.041176]
 [53.26797 ]
 [53.743404]
 [53.885006]
 [54.44835 ]
 [54.29588 ]
 [55.175518]
 [55.338066]
 [55.052162]
 [55.59722 ]
 [55.634315]
 [55.36002 ]
 [54.769386]
 [54.789684]]"
