,optimizer,init,layer_out,patience,batch_size,dropout,rmse,rmse_hypermodel_retrained,rmse_train,y_hat,y_hat_hypermodel_retrained,y_hat_train
0,RMSprop,normal,6,2000,64,0.4,1.3167785438475248,1.2942012483499619,1.3534307474454348,"[[56.133038]
 [56.954205]
 [55.656876]
 [54.477802]
 [56.359715]
 [56.708103]
 [56.776917]
 [57.998543]
 [57.669834]
 [56.153652]
 [55.517223]
 [55.1917  ]
 [62.790684]
 [59.691833]
 [58.364662]
 [58.279114]
 [58.087334]
 [58.741894]
 [57.56414 ]
 [56.69988 ]
 [56.521317]
 [56.2954  ]
 [54.728626]
 [54.10922 ]
 [53.33083 ]
 [53.041008]
 [53.41044 ]
 [53.416485]
 [53.29982 ]
 [53.27408 ]
 [54.07137 ]
 [55.19017 ]
 [54.28556 ]
 [53.467823]
 [53.904354]
 [54.407455]
 [54.335453]
 [53.905964]
 [54.635456]
 [56.200752]
 [56.511024]
 [56.826252]
 [56.062454]
 [55.730362]
 [55.307037]
 [54.574135]
 [56.23433 ]
 [56.694653]
 [57.287285]
 [56.5701  ]
 [57.107903]
 [57.284286]
 [56.934986]
 [56.93796 ]
 [57.13049 ]
 [56.888203]
 [57.687878]
 [57.162857]
 [55.49322 ]
 [56.815453]
 [58.46183 ]
 [57.97918 ]
 [57.965538]
 [58.368298]
 [58.2947  ]
 [56.468372]
 [56.387115]
 [58.46926 ]
 [58.617386]
 [59.24062 ]
 [59.10111 ]
 [59.26425 ]
 [58.867928]
 [59.20311 ]
 [60.049896]
 [60.19284 ]
 [60.76245 ]
 [60.839302]
 [61.15078 ]
 [60.422596]
 [60.422195]
 [61.00942 ]
 [61.52972 ]
 [61.58773 ]
 [61.494316]
 [61.036804]
 [61.027695]
 [62.63864 ]
 [62.952183]
 [62.46157 ]
 [59.852047]
 [59.50523 ]
 [59.082546]
 [58.339684]
 [58.42791 ]
 [58.055656]
 [58.587612]
 [58.676613]
 [58.413403]
 [57.123207]
 [55.92575 ]
 [54.637722]
 [53.68539 ]
 [53.824715]
 [53.871548]
 [52.964386]
 [52.321156]
 [51.032257]
 [50.471924]
 [51.534832]
 [51.795048]]","[[56.03526 ]
 [56.855404]
 [55.56674 ]
 [54.37752 ]
 [56.237576]
 [56.615158]
 [56.681564]
 [57.893246]
 [57.575302]
 [56.064495]
 [55.41883 ]
 [55.09264 ]
 [62.647205]
 [59.599888]
 [58.280945]
 [58.183254]
 [57.99191 ]
 [58.643238]
 [57.477726]
 [56.611534]
 [56.427555]
 [56.203167]
 [54.64315 ]
 [54.007137]
 [53.227734]
 [52.928917]
 [53.295006]
 [53.30753 ]
 [53.186817]
 [53.156338]
 [53.950054]
 [55.077442]
 [54.186947]
 [53.354477]
 [53.77995 ]
 [54.29546 ]
 [54.23055 ]
 [53.798183]
 [54.517323]
 [56.0893  ]
 [56.41354 ]
 [56.723347]
 [55.964962]
 [55.627728]
 [55.206917]
 [54.475643]
 [56.11963 ]
 [56.601524]
 [57.1889  ]
 [56.476803]
 [57.003353]
 [57.186295]
 [56.840786]
 [56.840828]
 [57.03343 ]
 [56.79477 ]
 [57.58724 ]
 [57.07213 ]
 [55.407066]
 [56.703808]
 [58.361954]
 [57.89024 ]
 [57.869213]
 [58.26883 ]
 [58.19894 ]
 [56.383926]
 [56.288857]
 [58.362324]
 [58.52704 ]
 [59.14266 ]
 [59.004333]
 [59.165394]
 [58.772766]
 [59.105045]
 [59.949078]
 [60.09402 ]
 [60.660534]
 [60.73739 ]
 [61.047615]
 [60.323948]
 [60.3241  ]
 [60.907406]
 [61.425484]
 [61.483482]
 [61.39107 ]
 [60.936337]
 [60.927513]
 [62.529   ]
 [62.838882]
 [62.351875]
 [59.76041 ]
 [59.41646 ]
 [58.991585]
 [58.251724]
 [58.33584 ]
 [57.966774]
 [58.492573]
 [58.583763]
 [58.32141 ]
 [57.037178]
 [55.838135]
 [54.54749 ]
 [53.5864  ]
 [53.71508 ]
 [53.768333]
 [52.862686]
 [52.20222 ]
 [50.905987]
 [50.321682]
 [51.38034 ]
 [51.66844 ]]","[[58.4333  ]
 [57.770813]
 [57.825703]
 [56.278866]
 [56.68715 ]
 [57.358624]
 [58.010967]
 [57.43689 ]
 [56.8976  ]
 [57.204826]
 [57.508865]
 [57.428745]
 [57.68253 ]
 [58.226032]
 [58.483055]
 [58.410755]
 [59.519264]
 [59.71115 ]
 [59.84294 ]
 [60.38011 ]
 [60.33729 ]
 [61.398743]
 [61.78437 ]
 [61.368114]
 [61.53379 ]
 [62.586582]
 [63.230324]
 [63.43133 ]
 [63.78742 ]
 [63.4532  ]
 [63.51761 ]
 [63.555355]
 [63.057922]
 [63.271122]
 [63.97371 ]
 [65.0855  ]
 [65.05387 ]
 [65.61723 ]
 [65.145065]
 [64.210884]
 [64.31531 ]
 [65.28149 ]
 [64.94932 ]
 [63.811207]
 [63.142456]
 [61.767952]
 [61.149094]
 [59.348083]
 [59.36479 ]
 [59.35596 ]
 [60.55697 ]
 [61.321842]
 [61.702316]
 [61.725792]
 [61.56094 ]
 [62.406803]
 [63.150925]
 [63.428543]
 [62.68568 ]
 [61.343487]
 [60.854385]
 [61.024643]
 [62.187912]
 [62.296528]
 [61.050503]
 [60.1209  ]
 [61.7149  ]
 [61.25566 ]
 [60.635006]
 [60.761013]
 [61.017914]
 [62.020527]
 [61.832527]
 [62.99072 ]
 [64.560356]
 [63.866623]
 [65.179085]
 [64.94109 ]
 [64.69394 ]
 [63.897087]
 [64.348854]
 [62.81761 ]
 [63.02769 ]
 [63.002518]
 [63.16102 ]
 [61.88925 ]
 [62.988113]
 [64.88805 ]
 [66.09205 ]
 [66.33908 ]
 [66.58892 ]
 [65.62977 ]
 [65.82736 ]
 [67.52246 ]
 [67.407005]
 [67.40015 ]
 [66.83523 ]
 [66.86401 ]
 [67.15008 ]
 [67.31115 ]
 [67.25774 ]
 [67.64806 ]
 [66.55584 ]
 [67.07801 ]
 [67.537605]
 [68.646576]
 [69.53743 ]
 [67.930115]
 [69.95966 ]
 [70.04218 ]
 [69.53663 ]
 [69.81375 ]
 [70.07556 ]
 [70.157394]
 [70.19864 ]
 [69.99492 ]
 [70.88555 ]
 [70.70749 ]
 [70.54145 ]
 [69.6191  ]
 [67.21821 ]
 [66.15873 ]
 [67.34143 ]
 [66.268845]
 [65.26044 ]
 [64.307846]
 [64.91191 ]
 [64.284615]
 [65.31668 ]
 [65.18116 ]
 [65.46853 ]
 [65.716324]
 [65.94026 ]
 [66.18863 ]
 [64.575806]
 [65.27604 ]
 [64.59003 ]
 [65.28898 ]
 [65.1018  ]
 [68.05298 ]
 [68.78712 ]
 [73.550766]
 [75.049614]
 [71.917816]
 [72.64372 ]
 [72.248344]
 [72.55665 ]
 [71.56324 ]
 [72.22937 ]
 [72.28429 ]
 [72.468704]
 [69.43938 ]
 [69.2543  ]
 [69.803566]
 [67.42985 ]
 [67.22271 ]
 [67.82661 ]
 [68.386505]
 [69.17106 ]
 [67.13755 ]
 [69.618004]
 [69.83143 ]
 [70.301384]
 [67.83261 ]
 [69.99786 ]
 [68.77543 ]
 [67.92281 ]
 [68.00602 ]
 [67.59611 ]
 [68.04538 ]
 [68.17845 ]
 [66.28191 ]
 [66.12045 ]
 [66.790115]
 [66.49403 ]
 [66.31778 ]
 [64.631966]
 [64.86431 ]
 [65.298225]
 [65.812996]
 [66.54193 ]
 [67.01586 ]
 [68.141556]
 [68.64378 ]
 [68.88658 ]
 [67.67592 ]
 [68.6466  ]
 [69.10725 ]
 [68.77828 ]
 [68.772255]
 [67.79799 ]
 [67.030396]
 [66.92582 ]
 [66.7604  ]
 [68.278   ]
 [69.20473 ]
 [67.72453 ]
 [68.04719 ]
 [67.91214 ]
 [68.79537 ]
 [69.83385 ]
 [69.57147 ]
 [69.63038 ]
 [71.72951 ]
 [71.78115 ]
 [70.871864]
 [70.85253 ]
 [71.655014]
 [73.52751 ]
 [73.267   ]
 [74.437614]
 [72.70977 ]
 [72.69152 ]
 [72.60616 ]
 [73.18834 ]
 [71.67224 ]
 [69.88511 ]
 [70.19397 ]
 [70.49846 ]
 [70.58455 ]
 [68.65688 ]
 [67.7844  ]
 [68.17897 ]
 [68.24504 ]
 [65.92631 ]
 [65.88966 ]
 [66.46828 ]
 [66.7717  ]
 [66.2879  ]
 [65.57446 ]
 [64.79612 ]
 [63.35889 ]
 [62.79872 ]
 [62.77933 ]
 [61.967556]
 [61.511284]
 [60.653378]
 [60.1481  ]
 [59.8358  ]
 [56.33032 ]
 [56.290012]
 [56.695625]
 [56.793343]
 [57.36857 ]
 [54.3179  ]
 [54.674248]
 [52.454834]
 [51.95593 ]
 [50.993343]
 [52.044266]
 [51.70202 ]
 [53.451252]
 [53.88658 ]
 [53.375973]
 [52.361996]
 [53.253437]
 [52.04182 ]
 [52.281807]
 [51.88546 ]
 [53.204365]
 [52.222416]
 [50.804607]
 [47.721733]
 [48.656525]
 [47.229534]
 [46.677383]
 [47.212963]
 [46.143253]
 [46.40765 ]
 [47.481606]
 [48.151512]
 [48.872208]
 [49.358868]
 [50.46572 ]
 [52.8062  ]
 [53.226112]
 [52.33851 ]
 [51.23669 ]
 [52.34846 ]
 [52.81198 ]
 [52.61007 ]
 [54.05066 ]
 [53.396343]
 [53.099216]
 [53.506863]
 [54.078117]
 [52.694706]
 [53.521526]
 [54.65466 ]
 [54.46726 ]
 [55.621197]
 [55.148674]
 [54.29675 ]
 [54.406174]
 [53.416023]
 [53.32595 ]
 [53.102924]
 [53.67856 ]
 [54.362827]
 [54.895428]
 [55.933   ]
 [56.48037 ]
 [57.15986 ]
 [57.244095]
 [57.27316 ]
 [55.848392]
 [55.726376]
 [57.08713 ]
 [57.482132]
 [56.251667]
 [56.79454 ]
 [56.8604  ]
 [56.569576]
 [56.856903]
 [56.19726 ]
 [56.980804]
 [57.175694]
 [58.36059 ]
 [58.73181 ]
 [58.656673]
 [59.13159 ]
 [59.197525]
 [60.054802]
 [59.995678]
 [59.0223  ]
 [58.78591 ]
 [59.798347]
 [59.47645 ]
 [59.337433]
 [60.11011 ]
 [61.394024]
 [62.273113]
 [62.2368  ]
 [61.923504]
 [62.749294]
 [63.903946]
 [63.66522 ]
 [64.139824]
 [63.28833 ]
 [63.452026]
 [63.093704]
 [63.578217]
 [63.371246]
 [63.60139 ]
 [65.04825 ]
 [65.589226]
 [65.365005]
 [64.727325]
 [63.042038]
 [63.014214]
 [63.412006]
 [63.19752 ]
 [61.65191 ]
 [61.729626]
 [62.03889 ]
 [61.299965]
 [61.86574 ]
 [61.440834]
 [61.464333]
 [60.88845 ]
 [61.581684]
 [61.819954]
 [62.60909 ]
 [62.507843]
 [62.794094]
 [62.72092 ]
 [61.347332]
 [58.089966]
 [58.351803]
 [58.94144 ]
 [58.941788]
 [56.93803 ]
 [54.22456 ]
 [53.689514]
 [53.983673]
 [52.475395]
 [53.08107 ]
 [54.414734]
 [54.03178 ]
 [53.88538 ]
 [52.098072]
 [52.856598]
 [53.148907]
 [52.714264]
 [54.263283]
 [54.374413]
 [57.033634]
 [57.667103]
 [57.951565]
 [57.85844 ]
 [59.16642 ]
 [59.28084 ]
 [58.417744]
 [58.930237]
 [56.56623 ]
 [57.148335]
 [57.558132]
 [57.77626 ]
 [60.158714]
 [60.005035]
 [59.984943]
 [59.385822]
 [57.755512]
 [56.788013]
 [55.543076]
 [55.718   ]
 [56.18967 ]
 [56.8517  ]
 [56.32787 ]
 [56.219753]
 [56.36268 ]
 [57.07955 ]
 [58.1761  ]
 [58.67042 ]
 [54.67341 ]
 [55.728233]
 [55.17245 ]
 [54.208416]
 [52.08548 ]
 [53.01089 ]
 [54.82346 ]
 [55.477707]
 [57.254444]
 [55.800274]
 [54.98723 ]
 [55.208466]
 [56.49047 ]
 [56.568127]
 [56.075756]
 [55.73613 ]
 [54.66655 ]
 [54.083637]
 [55.29843 ]]"
1,RMSprop,glorot_uniform,7,2000,64,0.1,1.286719688248883,1.2744150734697357,1.2371402204004662,"[[55.824345]
 [56.69137 ]
 [55.315636]
 [53.912376]
 [55.827736]
 [56.464573]
 [56.518257]
 [57.720295]
 [57.441498]
 [55.80032 ]
 [55.0072  ]
 [54.684162]
 [62.627563]
 [59.78587 ]
 [58.08281 ]
 [57.934643]
 [57.84355 ]
 [58.559235]
 [57.344917]
 [56.298172]
 [56.04656 ]
 [55.83615 ]
 [54.223537]
 [53.441303]
 [52.643734]
 [52.359524]
 [52.804882]
 [52.910133]
 [52.780106]
 [52.71868 ]
 [53.55038 ]
 [54.80881 ]
 [53.935966]
 [52.90758 ]
 [53.276966]
 [53.936813]
 [53.93932 ]
 [53.4372  ]
 [54.11838 ]
 [55.837418]
 [56.273994]
 [56.537407]
 [55.71098 ]
 [55.287884]
 [54.854855]
 [54.089497]
 [55.784657]
 [56.4361  ]
 [57.018444]
 [56.249683]
 [56.72999 ]
 [56.99329 ]
 [56.648144]
 [56.608143]
 [56.81053 ]
 [56.56745 ]
 [57.37768 ]
 [56.88674 ]
 [55.07137 ]
 [56.319958]
 [58.234848]
 [57.821762]
 [57.68932 ]
 [58.1028  ]
 [58.078945]
 [56.15361 ]
 [55.921543]
 [58.16639 ]
 [58.479443]
 [59.058197]
 [58.920433]
 [59.087147]
 [58.700993]
 [59.039383]
 [59.95472 ]
 [60.126656]
 [60.697823]
 [60.804268]
 [61.135387]
 [60.38899 ]
 [60.34933 ]
 [60.96919 ]
 [61.526237]
 [61.585358]
 [61.483727]
 [61.004406]
 [60.982384]
 [62.678654]
 [63.05557 ]
 [62.535526]
 [59.772903]
 [59.288857]
 [58.845715]
 [58.02144 ]
 [58.05331 ]
 [57.67936 ]
 [58.228546]
 [58.39064 ]
 [58.13677 ]
 [56.77824 ]
 [55.43497 ]
 [54.030807]
 [52.988342]
 [53.14297 ]
 [53.3113  ]
 [52.40178 ]
 [51.626556]
 [50.264763]
 [49.626614]
 [50.81594 ]
 [51.35428 ]]","[[55.667095]
 [56.605247]
 [55.34819 ]
 [54.03213 ]
 [55.780502]
 [56.35442 ]
 [56.49998 ]
 [57.72209 ]
 [57.45709 ]
 [55.87273 ]
 [55.07802 ]
 [54.66857 ]
 [62.21745 ]
 [59.75279 ]
 [58.276413]
 [58.0371  ]
 [57.79659 ]
 [58.46411 ]
 [57.30292 ]
 [56.301186]
 [55.989136]
 [55.70277 ]
 [54.148792]
 [53.396408]
 [52.547916]
 [52.209373]
 [52.602737]
 [52.729416]
 [52.668667]
 [52.65493 ]
 [53.473923]
 [54.72314 ]
 [53.95241 ]
 [53.03257 ]
 [53.330807]
 [53.876167]
 [53.886387]
 [53.44918 ]
 [54.111046]
 [55.75012 ]
 [56.241528]
 [56.602463]
 [55.826374]
 [55.385773]
 [54.89216 ]
 [54.094658]
 [55.68162 ]
 [56.31666 ]
 [56.970676]
 [56.28338 ]
 [56.760723]
 [56.98483 ]
 [56.650604]
 [56.616425]
 [56.789455]
 [56.531246]
 [57.31967 ]
 [56.846943]
 [55.10267 ]
 [56.271088]
 [58.074818]
 [57.755913]
 [57.711254]
 [58.099537]
 [58.050415]
 [56.165348]
 [55.934933]
 [58.017258]
 [58.349506]
 [59.008724]
 [58.91029 ]
 [59.06559 ]
 [58.667976]
 [58.99041 ]
 [59.880108]
 [60.058434]
 [60.62646 ]
 [60.732857]
 [61.05168 ]
 [60.31072 ]
 [60.26102 ]
 [60.84898 ]
 [61.400803]
 [61.474873]
 [61.375618]
 [60.888767]
 [60.853584]
 [62.512474]
 [62.928825]
 [62.42243 ]
 [59.66212 ]
 [59.178097]
 [58.686672]
 [57.878235]
 [57.916225]
 [57.53867 ]
 [58.073906]
 [58.249367]
 [58.041958]
 [56.740604]
 [55.421783]
 [53.998795]
 [52.909332]
 [52.9677  ]
 [53.08507 ]
 [52.235977]
 [51.537033]
 [50.20137 ]
 [49.52853 ]
 [50.56916 ]
 [51.079567]]","[[58.197777]
 [57.548027]
 [57.515537]
 [55.892384]
 [56.213528]
 [57.0204  ]
 [57.766003]
 [57.170937]
 [56.52405 ]
 [56.822926]
 [57.212444]
 [57.154324]
 [57.395153]
 [57.97064 ]
 [58.269672]
 [58.19545 ]
 [59.34731 ]
 [59.618004]
 [59.74457 ]
 [60.30761 ]
 [60.292404]
 [61.39533 ]
 [61.842144]
 [61.40752 ]
 [61.561855]
 [62.67665 ]
 [63.379845]
 [63.597534]
 [63.98457 ]
 [63.653637]
 [63.71196 ]
 [63.74355 ]
 [63.196434]
 [63.381195]
 [64.10423 ]
 [65.27462 ]
 [65.267944]
 [65.90088 ]
 [65.44706 ]
 [64.47016 ]
 [64.552826]
 [65.527145]
 [65.13756 ]
 [63.920326]
 [63.20132 ]
 [61.718864]
 [60.99021 ]
 [59.038006]
 [58.958828]
 [58.98664 ]
 [60.27734 ]
 [61.168346]
 [61.620533]
 [61.699303]
 [61.575645]
 [62.489555]
 [63.309517]
 [63.605476]
 [62.826748]
 [61.383846]
 [60.80532 ]
 [60.945263]
 [62.14869 ]
 [62.277218]
 [60.955612]
 [59.946167]
 [61.6274  ]
 [61.23002 ]
 [60.531605]
 [60.6381  ]
 [60.92876 ]
 [61.994934]
 [61.839725]
 [63.058163]
 [64.7581  ]
 [64.07663 ]
 [65.48717 ]
 [65.285416]
 [65.025185]
 [64.16841 ]
 [64.59099 ]
 [62.92698 ]
 [63.060146]
 [63.013363]
 [63.16086 ]
 [61.814945]
 [62.95784 ]
 [65.01317 ]
 [66.31653 ]
 [66.64527 ]
 [67.01335 ]
 [66.060555]
 [66.272255]
 [68.000946]
 [67.81203 ]
 [67.80346 ]
 [67.22004 ]
 [67.24853 ]
 [67.51947 ]
 [67.65384 ]
 [67.586685]
 [67.995834]
 [66.832405]
 [67.409805]
 [67.87045 ]
 [69.02219 ]
 [69.965706]
 [68.31121 ]
 [70.562065]
 [70.5636  ]
 [70.05434 ]
 [70.395325]
 [70.61617 ]
 [70.65687 ]
 [70.68426 ]
 [70.461815]
 [71.408005]
 [71.15356 ]
 [71.01922 ]
 [70.060905]
 [67.50809 ]
 [66.36095 ]
 [67.500435]
 [66.24028 ]
 [65.18081 ]
 [64.21274 ]
 [64.87978 ]
 [64.24072 ]
 [65.36356 ]
 [65.28064 ]
 [65.62474 ]
 [65.93432 ]
 [66.215935]
 [66.50541 ]
 [64.81104 ]
 [65.5318  ]
 [64.77646 ]
 [65.46329 ]
 [65.26054 ]
 [68.365364]
 [69.15186 ]
 [74.22533 ]
 [75.7871  ]
 [72.73422 ]
 [73.89386 ]
 [73.221115]
 [73.374344]
 [72.13286 ]
 [72.775894]
 [72.68748 ]
 [72.85849 ]
 [69.657936]
 [69.65595 ]
 [70.10313 ]
 [67.44819 ]
 [67.29428 ]
 [67.917656]
 [68.475296]
 [69.36312 ]
 [67.29781 ]
 [70.07825 ]
 [70.23177 ]
 [70.78483 ]
 [68.24043 ]
 [70.6145  ]
 [69.1516  ]
 [68.263535]
 [68.35202 ]
 [67.853645]
 [68.28824 ]
 [68.423195]
 [66.4371  ]
 [66.32791 ]
 [66.99788 ]
 [66.651794]
 [66.48304 ]
 [64.7184  ]
 [64.9701  ]
 [65.413864]
 [65.94519 ]
 [66.745476]
 [67.288055]
 [68.53249 ]
 [69.1155  ]
 [69.43434 ]
 [68.20084 ]
 [69.236404]
 [69.62168 ]
 [69.22044 ]
 [69.22328 ]
 [68.17255 ]
 [67.34662 ]
 [67.194984]
 [66.95907 ]
 [68.536   ]
 [69.48874 ]
 [67.98376 ]
 [68.468575]
 [68.326836]
 [69.23843 ]
 [70.296036]
 [70.009445]
 [70.14007 ]
 [72.364044]
 [72.33776 ]
 [71.47495 ]
 [71.5307  ]
 [72.302284]
 [74.15877 ]
 [73.78446 ]
 [75.15884 ]
 [73.26986 ]
 [73.408905]
 [73.21539 ]
 [73.73969 ]
 [72.02178 ]
 [70.193344]
 [70.53824 ]
 [70.72546 ]
 [70.77295 ]
 [68.77621 ]
 [67.966934]
 [68.38184 ]
 [68.39198 ]
 [65.94128 ]
 [65.968094]
 [66.55885 ]
 [66.85629 ]
 [66.38945 ]
 [65.71139 ]
 [64.92035 ]
 [63.381615]
 [62.743126]
 [62.690617]
 [61.79835 ]
 [61.287987]
 [60.39483 ]
 [59.86127 ]
 [59.548172]
 [55.84229 ]
 [55.56367 ]
 [56.13736 ]
 [56.359497]
 [56.97065 ]
 [53.806885]
 [53.890232]
 [51.747402]
 [51.103092]
 [50.201797]
 [51.321106]
 [51.209293]
 [52.951057]
 [53.54194 ]
 [52.952297]
 [51.743343]
 [52.567   ]
 [51.516087]
 [51.647953]
 [51.299805]
 [52.64968 ]
 [51.797703]
 [50.15134 ]
 [46.771896]
 [47.4072  ]
 [46.4748  ]
 [45.962006]
 [46.532856]
 [45.66338 ]
 [45.7665  ]
 [46.922714]
 [47.812717]
 [48.54352 ]
 [48.95244 ]
 [49.972713]
 [52.3854  ]
 [52.97023 ]
 [51.90357 ]
 [50.51046 ]
 [51.558617]
 [52.33629 ]
 [52.208515]
 [53.582474]
 [53.005016]
 [52.545086]
 [52.921265]
 [53.60951 ]
 [52.240498]
 [52.89314 ]
 [54.206   ]
 [54.13157 ]
 [55.22014 ]
 [54.79045 ]
 [53.810513]
 [53.838108]
 [52.88165 ]
 [52.72419 ]
 [52.53077 ]
 [53.144627]
 [53.932022]
 [54.51525 ]
 [55.57634 ]
 [56.180504]
 [56.876457]
 [56.984505]
 [56.998287]
 [55.502655]
 [55.25182 ]
 [56.723705]
 [57.269283]
 [55.943214]
 [56.355213]
 [56.50974 ]
 [56.23064 ]
 [56.501175]
 [55.838734]
 [56.596203]
 [56.877934]
 [58.116917]
 [58.56509 ]
 [58.471203]
 [58.95216 ]
 [59.06298 ]
 [59.9624  ]
 [59.939934]
 [58.88719 ]
 [58.570156]
 [59.63602 ]
 [59.356647]
 [59.157673]
 [59.954838]
 [61.352146]
 [62.320423]
 [62.316116]
 [62.00863 ]
 [62.88565 ]
 [64.123   ]
 [63.88719 ]
 [64.37769 ]
 [63.49049 ]
 [63.6311  ]
 [63.2369  ]
 [63.708218]
 [63.47576 ]
 [63.69436 ]
 [65.225105]
 [65.828735]
 [65.63399 ]
 [65.01328 ]
 [63.231716]
 [63.132687]
 [63.491085]
 [63.21373 ]
 [61.544052]
 [61.581955]
 [61.942005]
 [61.180317]
 [61.76215 ]
 [61.362335]
 [61.37568 ]
 [60.78631 ]
 [61.509277]
 [61.80384 ]
 [62.634483]
 [62.561733]
 [62.876465]
 [62.824642]
 [61.379414]
 [57.854744]
 [57.923515]
 [58.616   ]
 [58.64549 ]
 [56.498077]
 [53.48097 ]
 [52.75911 ]
 [53.249676]
 [51.87024 ]
 [52.36833 ]
 [53.889156]
 [53.64966 ]
 [53.375774]
 [51.470814]
 [52.08546 ]
 [52.6169  ]
 [52.25523 ]
 [53.765564]
 [54.01646 ]
 [56.699974]
 [57.511402]
 [57.74498 ]
 [57.616657]
 [58.986347]
 [59.2134  ]
 [58.28832 ]
 [58.741005]
 [56.292572]
 [56.701885]
 [57.23974 ]
 [57.50367 ]
 [59.97302 ]
 [59.923862]
 [59.8604  ]
 [59.251026]
 [57.526005]
 [56.411373]
 [55.046078]
 [55.163322]
 [55.733   ]
 [56.474094]
 [55.954346]
 [55.76794 ]
 [55.936756]
 [56.741325]
 [57.950672]
 [58.51064 ]
 [54.30769 ]
 [55.01759 ]
 [54.69429 ]
 [53.708447]
 [51.386257]
 [52.159412]
 [54.33332 ]
 [55.231068]
 [56.98794 ]
 [55.514507]
 [54.453   ]
 [54.65941 ]
 [56.131714]
 [56.342743]
 [55.74763 ]
 [55.291378]
 [54.156887]
 [53.484993]
 [54.780212]]"
