,optimizer,init,layer_out,patience,batch_size,dropout,rmse,rmse_hypermodel_retrained,rmse_train,y_hat,y_hat_hypermodel_retrained,y_hat_train
0,RMSprop,normal,15,2000,64,0.1,1.2422960830003171,1.2410024651758589,1.2112980498586376,"[[55.820766]
 [56.58313 ]
 [55.39312 ]
 [53.894817]
 [56.383175]
 [56.509735]
 [56.602936]
 [58.00981 ]
 [57.524494]
 [55.934708]
 [55.204376]
 [54.976624]
 [62.071022]
 [59.650883]
 [58.034504]
 [57.818333]
 [57.60755 ]
 [58.299873]
 [57.095356]
 [56.182175]
 [56.135456]
 [55.68456 ]
 [54.236885]
 [53.37475 ]
 [52.605743]
 [52.18999 ]
 [52.671516]
 [52.723297]
 [52.400192]
 [52.467487]
 [53.570496]
 [54.74531 ]
 [54.106537]
 [52.921806]
 [53.40696 ]
 [53.712257]
 [53.94571 ]
 [53.788223]
 [54.188427]
 [55.83251 ]
 [56.362186]
 [56.56047 ]
 [55.836266]
 [55.43793 ]
 [54.932957]
 [54.18241 ]
 [55.888416]
 [56.760246]
 [57.201763]
 [56.42473 ]
 [56.86667 ]
 [56.86864 ]
 [56.767097]
 [56.72096 ]
 [56.963146]
 [56.63584 ]
 [57.486702]
 [56.920464]
 [55.09447 ]
 [56.483765]
 [58.195187]
 [57.807144]
 [57.83063 ]
 [58.157352]
 [58.15862 ]
 [56.330498]
 [55.885723]
 [57.969433]
 [58.420605]
 [59.145466]
 [59.002678]
 [59.047928]
 [58.763668]
 [59.200287]
 [60.14161 ]
 [60.3102  ]
 [60.90353 ]
 [60.8944  ]
 [61.162212]
 [60.42541 ]
 [60.446484]
 [61.05385 ]
 [61.636765]
 [61.779713]
 [61.656143]
 [61.068966]
 [61.038754]
 [62.67125 ]
 [62.966328]
 [62.38758 ]
 [59.639072]
 [59.158474]
 [58.74825 ]
 [58.109814]
 [58.282906]
 [57.950027]
 [58.58367 ]
 [58.64954 ]
 [58.186913]
 [56.738724]
 [55.521286]
 [54.13476 ]
 [52.802845]
 [53.07534 ]
 [53.068485]
 [52.307243]
 [51.56349 ]
 [49.983   ]
 [49.441   ]
 [50.530567]
 [51.08926 ]]","[[55.764572]
 [56.5112  ]
 [55.32375 ]
 [53.85613 ]
 [56.30088 ]
 [56.42667 ]
 [56.499634]
 [57.878468]
 [57.430157]
 [55.853256]
 [55.140965]
 [54.92632 ]
 [61.928   ]
 [59.673275]
 [57.974937]
 [57.747246]
 [57.570206]
 [58.23592 ]
 [57.062305]
 [56.138157]
 [56.074646]
 [55.651066]
 [54.205063]
 [53.353157]
 [52.596355]
 [52.18229 ]
 [52.642063]
 [52.69468 ]
 [52.388233]
 [52.44216 ]
 [53.514107]
 [54.678482]
 [54.02232 ]
 [52.858948]
 [53.35156 ]
 [53.689934]
 [53.89787 ]
 [53.69347 ]
 [54.116215]
 [55.75845 ]
 [56.275013]
 [56.469948]
 [55.75516 ]
 [55.369087]
 [54.882298]
 [54.13774 ]
 [55.825214]
 [56.657608]
 [57.074406]
 [56.31483 ]
 [56.78492 ]
 [56.826485]
 [56.703327]
 [56.638554]
 [56.885506]
 [56.56657 ]
 [57.41072 ]
 [56.856094]
 [55.050453]
 [56.42247 ]
 [58.133434]
 [57.73455 ]
 [57.72553 ]
 [58.07703 ]
 [58.084824]
 [56.243793]
 [55.84029 ]
 [57.93119 ]
 [58.3747  ]
 [59.03923 ]
 [58.90013 ]
 [58.9726  ]
 [58.683704]
 [59.094135]
 [60.020206]
 [60.175304]
 [60.755608]
 [60.79102 ]
 [61.07198 ]
 [60.320515]
 [60.34871 ]
 [60.964973]
 [61.504852]
 [61.621407]
 [61.54472 ]
 [60.989834]
 [60.95294 ]
 [62.580593]
 [62.90648 ]
 [62.29299 ]
 [59.56909 ]
 [59.0904  ]
 [58.703293]
 [58.05178 ]
 [58.20381 ]
 [57.874382]
 [58.48893 ]
 [58.54804 ]
 [58.11775 ]
 [56.708233]
 [55.488743]
 [54.10583 ]
 [52.81155 ]
 [53.059128]
 [53.061855]
 [52.288685]
 [51.53338 ]
 [50.00553 ]
 [49.43314 ]
 [50.489292]
 [51.042118]]","[[58.97272 ]
 [58.1937  ]
 [57.979946]
 [57.389038]
 [57.449917]
 [58.188934]
 [57.624428]
 [57.61759 ]
 [55.997932]
 [56.54342 ]
 [57.35685 ]
 [58.01617 ]
 [57.44502 ]
 [56.763027]
 [57.043476]
 [57.260994]
 [57.41315 ]
 [57.545372]
 [58.110123]
 [58.44049 ]
 [58.419334]
 [59.375027]
 [59.762325]
 [59.889553]
 [60.44646 ]
 [60.36343 ]
 [61.475605]
 [61.9139  ]
 [61.518127]
 [61.677284]
 [62.716526]
 [63.386597]
 [63.517433]
 [64.022064]
 [63.63741 ]
 [63.695618]
 [63.83092 ]
 [63.192253]
 [63.4167  ]
 [64.159676]
 [65.46923 ]
 [65.3453  ]
 [65.84273 ]
 [65.44808 ]
 [64.56297 ]
 [64.40164 ]
 [65.385   ]
 [65.310036]
 [64.04488 ]
 [63.19954 ]
 [61.694473]
 [61.157734]
 [59.187912]
 [59.224667]
 [59.200836]
 [60.48674 ]
 [61.34631 ]
 [61.77852 ]
 [61.832157]
 [61.61369 ]
 [62.469513]
 [63.27522 ]
 [63.612045]
 [62.982697]
 [61.38686 ]
 [60.736965]
 [60.906063]
 [62.193493]
 [62.361073]
 [61.111317]
 [60.08731 ]
 [61.78417 ]
 [61.354885]
 [60.676006]
 [60.728546]
 [60.943787]
 [62.023422]
 [61.89962 ]
 [63.10422 ]
 [64.75714 ]
 [64.00727 ]
 [65.47116 ]
 [64.96667 ]
 [64.930534]
 [64.186104]
 [64.52432 ]
 [62.91966 ]
 [63.10303 ]
 [63.060932]
 [63.269463]
 [61.973618]
 [63.120163]
 [65.098854]
 [66.52046 ]
 [66.647194]
 [66.62425 ]
 [66.07372 ]
 [66.097374]
 [67.765144]
 [67.88708 ]
 [68.064354]
 [66.94487 ]
 [67.07847 ]
 [67.78748 ]
 [67.121284]
 [67.81305 ]
 [68.1154  ]
 [66.737   ]
 [67.570274]
 [68.14615 ]
 [69.11072 ]
 [69.97761 ]
 [68.50049 ]
 [70.45863 ]
 [70.55463 ]
 [69.980995]
 [70.42217 ]
 [70.48599 ]
 [70.67818 ]
 [70.54914 ]
 [70.456924]
 [71.64898 ]
 [71.36193 ]
 [71.5379  ]
 [69.9632  ]
 [67.42673 ]
 [66.245056]
 [67.44531 ]
 [66.582504]
 [65.40181 ]
 [64.56214 ]
 [65.155846]
 [64.350075]
 [65.62649 ]
 [65.469055]
 [65.64677 ]
 [66.05235 ]
 [66.3262  ]
 [66.57019 ]
 [64.69643 ]
 [65.56751 ]
 [64.725746]
 [65.39843 ]
 [65.26402 ]
 [68.53448 ]
 [69.36365 ]
 [74.72189 ]
 [76.242134]
 [72.36723 ]
 [73.39038 ]
 [73.25538 ]
 [72.82009 ]
 [72.71316 ]
 [72.69987 ]
 [72.66999 ]
 [73.00434 ]
 [70.50449 ]
 [69.539215]
 [70.106926]
 [67.4973  ]
 [67.675575]
 [68.108055]
 [68.92401 ]
 [69.50365 ]
 [67.43452 ]
 [70.15985 ]
 [70.305244]
 [70.77063 ]
 [68.00036 ]
 [70.96425 ]
 [68.94064 ]
 [68.27738 ]
 [68.4575  ]
 [67.8809  ]
 [68.7537  ]
 [68.26561 ]
 [66.62845 ]
 [66.37549 ]
 [67.26804 ]
 [66.64939 ]
 [66.563095]
 [64.93494 ]
 [64.787125]
 [65.66483 ]
 [66.08686 ]
 [66.787   ]
 [67.39886 ]
 [68.723854]
 [68.91971 ]
 [69.10826 ]
 [68.22508 ]
 [69.29169 ]
 [69.42691 ]
 [69.40099 ]
 [69.38824 ]
 [67.971695]
 [67.48193 ]
 [67.10977 ]
 [66.89265 ]
 [68.82383 ]
 [69.93116 ]
 [67.96249 ]
 [68.2421  ]
 [68.32424 ]
 [69.30325 ]
 [70.500984]
 [69.95629 ]
 [70.31178 ]
 [72.51695 ]
 [72.49785 ]
 [71.16181 ]
 [71.51755 ]
 [72.353745]
 [74.21904 ]
 [74.45036 ]
 [75.243   ]
 [73.37798 ]
 [73.46759 ]
 [73.54337 ]
 [73.87929 ]
 [72.360405]
 [70.84797 ]
 [70.494896]
 [71.18981 ]
 [71.05089 ]
 [68.86189 ]
 [68.05153 ]
 [68.72192 ]
 [68.692696]
 [66.13821 ]
 [66.07381 ]
 [66.614265]
 [67.13651 ]
 [66.56442 ]
 [65.60413 ]
 [65.02138 ]
 [63.4497  ]
 [62.831104]
 [62.86539 ]
 [61.88696 ]
 [61.455387]
 [60.57127 ]
 [59.94711 ]
 [59.552982]
 [55.91488 ]
 [55.585545]
 [56.25442 ]
 [56.334812]
 [57.06017 ]
 [53.772736]
 [53.985188]
 [52.0135  ]
 [51.02685 ]
 [50.47104 ]
 [51.147163]
 [51.247063]
 [53.07959 ]
 [53.019436]
 [52.60817 ]
 [51.496296]
 [52.47358 ]
 [51.35542 ]
 [51.397247]
 [51.339554]
 [52.643253]
 [51.341694]
 [50.180458]
 [46.622456]
 [47.641613]
 [46.301414]
 [45.68933 ]
 [46.508083]
 [45.446552]
 [45.50266 ]
 [45.882126]
 [47.40774 ]
 [48.697735]
 [49.31583 ]
 [50.324062]
 [52.51863 ]
 [52.683556]
 [51.921024]
 [50.797623]
 [51.774796]
 [52.52754 ]
 [52.063694]
 [53.76    ]
 [52.87606 ]
 [52.564056]
 [53.005657]
 [53.53826 ]
 [52.140354]
 [52.748444]
 [54.239967]
 [54.435314]
 [55.723293]
 [54.748085]
 [54.17628 ]
 [53.990353]
 [52.77202 ]
 [52.635445]
 [52.489918]
 [53.56869 ]
 [54.3216  ]
 [54.5021  ]
 [55.58603 ]
 [56.35477 ]
 [57.148655]
 [57.13683 ]
 [57.285713]
 [55.61535 ]
 [55.382607]
 [56.749317]
 [57.300278]
 [56.105247]
 [56.488518]
 [56.79738 ]
 [56.420345]
 [56.540012]
 [55.801296]
 [56.740967]
 [56.92669 ]
 [58.097076]
 [58.549156]
 [58.5006  ]
 [58.995342]
 [59.079086]
 [59.926514]
 [59.870937]
 [58.789597]
 [58.458664]
 [59.50887 ]
 [59.252777]
 [59.14672 ]
 [59.96691 ]
 [61.413322]
 [62.390434]
 [62.333252]
 [62.038902]
 [62.860943]
 [64.018936]
 [63.87727 ]
 [64.33146 ]
 [63.340412]
 [63.36256 ]
 [63.274403]
 [63.70678 ]
 [63.490143]
 [63.83345 ]
 [65.294624]
 [65.870255]
 [65.509895]
 [65.01875 ]
 [63.11491 ]
 [63.037724]
 [63.464764]
 [63.31754 ]
 [61.745182]
 [61.682842]
 [62.023315]
 [61.29894 ]
 [61.816757]
 [61.328766]
 [61.29307 ]
 [60.70901 ]
 [61.371716]
 [61.669468]
 [62.5385  ]
 [62.544075]
 [62.813305]
 [62.653446]
 [61.247025]
 [57.785725]
 [57.775143]
 [58.529896]
 [58.666866]
 [56.58716 ]
 [53.64378 ]
 [52.947468]
 [53.279564]
 [51.79645 ]
 [52.60369 ]
 [54.04461 ]
 [53.6438  ]
 [53.467796]
 [51.40809 ]
 [51.881443]
 [52.228806]
 [52.133686]
 [53.73401 ]
 [54.100437]
 [56.35077 ]
 [57.259636]
 [57.71103 ]
 [57.55418 ]
 [58.909546]
 [59.114117]
 [58.306686]
 [58.829845]
 [56.20974 ]
 [56.70523 ]
 [57.073475]
 [57.401833]
 [59.92141 ]
 [59.845627]
 [59.759476]
 [59.16813 ]
 [57.49742 ]
 [56.358192]
 [55.02291 ]
 [55.187855]
 [55.660366]
 [56.484955]
 [56.13337 ]
 [56.17163 ]
 [56.222736]
 [56.86245 ]
 [58.127438]
 [58.495716]
 [54.385555]
 [55.06076 ]
 [54.591827]
 [53.427067]
 [51.38038 ]
 [52.419197]
 [53.915997]
 [55.13993 ]
 [56.75833 ]
 [55.367466]
 [54.41126 ]
 [54.682713]
 [56.16381 ]
 [56.154186]
 [55.724983]
 [55.238205]
 [54.14823 ]
 [53.506462]
 [54.68916 ]]"
1,RMSprop,normal,3,2000,64,0.1,1.2156584006118925,1.2117717770253984,1.2678581400070887,"[[55.66969 ]
 [56.402435]
 [55.293793]
 [54.085617]
 [56.47405 ]
 [56.407383]
 [56.536377]
 [57.994167]
 [57.44945 ]
 [55.965466]
 [55.371956]
 [55.114067]
 [61.650032]
 [59.3665  ]
 [58.062634]
 [57.88495 ]
 [57.65214 ]
 [58.20695 ]
 [57.077087]
 [56.251347]
 [56.167095]
 [55.751175]
 [54.312454]
 [53.612503]
 [52.80437 ]
 [52.37229 ]
 [52.678513]
 [52.66997 ]
 [52.411137]
 [52.408943]
 [53.41605 ]
 [54.53744 ]
 [53.946705]
 [53.059917]
 [53.509563]
 [53.741882]
 [53.864254]
 [53.755272]
 [54.249535]
 [55.74952 ]
 [56.21779 ]
 [56.471073]
 [55.797768]
 [55.50546 ]
 [55.02311 ]
 [54.29425 ]
 [55.93279 ]
 [56.666904]
 [57.12675 ]
 [56.378967]
 [56.914566]
 [56.87384 ]
 [56.738674]
 [56.715954]
 [56.9387  ]
 [56.619976]
 [57.470394]
 [56.87447 ]
 [55.207485]
 [56.575718]
 [58.07764 ]
 [57.637337]
 [57.757412]
 [58.106808]
 [58.093426]
 [56.316994]
 [56.07701 ]
 [57.92057 ]
 [58.255333]
 [58.989677]
 [58.84626 ]
 [58.96156 ]
 [58.71139 ]
 [59.15302 ]
 [60.0354  ]
 [60.165222]
 [60.78941 ]
 [60.763157]
 [61.10428 ]
 [60.340546]
 [60.370895]
 [60.945026]
 [61.54553 ]
 [61.579334]
 [61.486626]
 [61.004356]
 [61.00158 ]
 [62.484673]
 [62.8648  ]
 [62.331017]
 [59.71176 ]
 [59.247543]
 [58.806248]
 [58.116383]
 [58.251812]
 [57.908234]
 [58.555527]
 [58.579323]
 [58.164505]
 [56.83663 ]
 [55.687862]
 [54.369057]
 [53.196632]
 [53.21313 ]
 [53.119442]
 [52.331234]
 [51.69719 ]
 [50.375202]
 [49.70882 ]
 [50.515064]
 [50.885967]]","[[55.71869 ]
 [56.45673 ]
 [55.349842]
 [54.115337]
 [56.55705 ]
 [56.519897]
 [56.61103 ]
 [58.071323]
 [57.50792 ]
 [56.022793]
 [55.435413]
 [55.190506]
 [61.77487 ]
 [59.181705]
 [58.005085]
 [57.911266]
 [57.68228 ]
 [58.23702 ]
 [57.05864 ]
 [56.275055]
 [56.253136]
 [55.78684 ]
 [54.3636  ]
 [53.635925]
 [52.835968]
 [52.392075]
 [52.720806]
 [52.71417 ]
 [52.41197 ]
 [52.434113]
 [53.479256]
 [54.614655]
 [54.05494 ]
 [53.138977]
 [53.562904]
 [53.75643 ]
 [53.9041  ]
 [53.863575]
 [54.341454]
 [55.79431 ]
 [56.25635 ]
 [56.528328]
 [55.85719 ]
 [55.57389 ]
 [55.081085]
 [54.355164]
 [55.984535]
 [56.733227]
 [57.251045]
 [56.460464]
 [56.958252]
 [56.861977]
 [56.762196]
 [56.798244]
 [57.01716 ]
 [56.682915]
 [57.5153  ]
 [56.911915]
 [55.237686]
 [56.634644]
 [58.115707]
 [57.66373 ]
 [57.826847]
 [58.161533]
 [58.13683 ]
 [56.411243]
 [56.113586]
 [57.919834]
 [58.233242]
 [59.048584]
 [58.918327]
 [58.98648 ]
 [58.74721 ]
 [59.264717]
 [60.156094]
 [60.257828]
 [60.88423 ]
 [60.76492 ]
 [61.09319 ]
 [60.378582]
 [60.45472 ]
 [61.00638 ]
 [61.624474]
 [61.697357]
 [61.512928]
 [60.992935]
 [61.037804]
 [62.453876]
 [62.745586]
 [62.275444]
 [59.67288 ]
 [59.336826]
 [58.85644 ]
 [58.191906]
 [58.36268 ]
 [57.997643]
 [58.657597]
 [58.66089 ]
 [58.17846 ]
 [56.797203]
 [55.711605]
 [54.431225]
 [53.17396 ]
 [53.250023]
 [53.131695]
 [52.373848]
 [51.74398 ]
 [50.322155]
 [49.725624]
 [50.55633 ]
 [50.952663]]","[[58.84133 ]
 [58.083893]
 [57.96157 ]
 [57.39228 ]
 [57.478367]
 [58.153595]
 [57.567307]
 [57.617096]
 [56.046265]
 [56.639633]
 [57.359764]
 [57.961197]
 [57.377182]
 [56.809086]
 [57.110783]
 [57.273174]
 [57.388435]
 [57.522495]
 [58.06127 ]
 [58.376   ]
 [58.36116 ]
 [59.29436 ]
 [59.679943]
 [59.7789  ]
 [60.331852]
 [60.248795]
 [61.397297]
 [61.755726]
 [61.330894]
 [61.529316]
 [62.596104]
 [63.229492]
 [63.356365]
 [63.76793 ]
 [63.419823]
 [63.49398 ]
 [63.622562]
 [63.051426]
 [63.266674]
 [63.974545]
 [65.178955]
 [65.114105]
 [65.60753 ]
 [65.19012 ]
 [64.37295 ]
 [64.32917 ]
 [65.241875]
 [65.04083 ]
 [63.867786]
 [63.132275]
 [61.655357]
 [61.11727 ]
 [59.248943]
 [59.304974]
 [59.199993]
 [60.391712]
 [61.18483 ]
 [61.60962 ]
 [61.63706 ]
 [61.48553 ]
 [62.36056 ]
 [63.10816 ]
 [63.369663]
 [62.735184]
 [61.350445]
 [60.799736]
 [60.922256]
 [62.06898 ]
 [62.18243 ]
 [60.94253 ]
 [60.033985]
 [61.755043]
 [61.199867]
 [60.56486 ]
 [60.67373 ]
 [60.900967]
 [61.921925]
 [61.72026 ]
 [62.9075  ]
 [64.53593 ]
 [63.829315]
 [65.20415 ]
 [64.8075  ]
 [64.63685 ]
 [63.952164]
 [64.38263 ]
 [62.829998]
 [63.019302]
 [62.954243]
 [63.120182]
 [61.812035]
 [62.98424 ]
 [64.91487 ]
 [66.239975]
 [66.424866]
 [66.37794 ]
 [65.72158 ]
 [65.87094 ]
 [67.518974]
 [67.572426]
 [67.73259 ]
 [66.82317 ]
 [66.826065]
 [67.47948 ]
 [66.98803 ]
 [67.35411 ]
 [67.80875 ]
 [66.48728 ]
 [67.251526]
 [67.92099 ]
 [68.942276]
 [69.748184]
 [68.28293 ]
 [70.13634 ]
 [70.37608 ]
 [69.70667 ]
 [70.06344 ]
 [70.25494 ]
 [70.35541 ]
 [70.22372 ]
 [70.059074]
 [71.21655 ]
 [71.11177 ]
 [71.251205]
 [69.95443 ]
 [67.34578 ]
 [66.14916 ]
 [67.275085]
 [66.35586 ]
 [65.15037 ]
 [64.34905 ]
 [65.0248  ]
 [64.23317 ]
 [65.380325]
 [65.25887 ]
 [65.437   ]
 [65.7854  ]
 [66.08914 ]
 [66.37389 ]
 [64.618164]
 [65.408356]
 [64.70738 ]
 [65.29195 ]
 [65.10454 ]
 [68.176216]
 [69.12992 ]
 [74.09499 ]
 [76.083595]
 [72.25988 ]
 [72.77631 ]
 [73.11257 ]
 [72.711624]
 [72.35969 ]
 [72.574814]
 [72.39177 ]
 [72.56907 ]
 [70.24136 ]
 [69.47905 ]
 [69.995544]
 [67.40201 ]
 [67.33208 ]
 [67.941246]
 [68.67952 ]
 [69.25863 ]
 [67.16378 ]
 [69.74007 ]
 [70.08918 ]
 [70.38085 ]
 [67.66761 ]
 [70.42948 ]
 [68.97103 ]
 [67.95835 ]
 [68.18384 ]
 [67.703224]
 [68.47288 ]
 [68.19066 ]
 [66.38999 ]
 [66.1889  ]
 [67.08415 ]
 [66.61852 ]
 [66.360016]
 [64.82539 ]
 [64.72172 ]
 [65.45845 ]
 [65.96018 ]
 [66.60299 ]
 [67.16807 ]
 [68.42854 ]
 [68.742874]
 [68.77684 ]
 [67.84959 ]
 [68.97661 ]
 [69.30345 ]
 [69.14678 ]
 [69.179726]
 [67.895744]
 [67.309715]
 [67.02964 ]
 [66.73301 ]
 [68.49079 ]
 [69.665   ]
 [67.86995 ]
 [67.94798 ]
 [68.0385  ]
 [68.992935]
 [70.18732 ]
 [69.74651 ]
 [69.94538 ]
 [72.16884 ]
 [72.324425]
 [70.88333 ]
 [71.05756 ]
 [72.04116 ]
 [73.83876 ]
 [74.09631 ]
 [74.881165]
 [73.16467 ]
 [73.05813 ]
 [73.30515 ]
 [73.69508 ]
 [72.1945  ]
 [70.70537 ]
 [70.53485 ]
 [71.10441 ]
 [70.9869  ]
 [68.70719 ]
 [67.79061 ]
 [68.500015]
 [68.60954 ]
 [66.13011 ]
 [65.98331 ]
 [66.52799 ]
 [66.95312 ]
 [66.398636]
 [65.43369 ]
 [64.80656 ]
 [63.340626]
 [62.762077]
 [62.811146]
 [61.878563]
 [61.395878]
 [60.53547 ]
 [59.968376]
 [59.595856]
 [56.11832 ]
 [55.915348]
 [56.313816]
 [56.3078  ]
 [56.94846 ]
 [53.98111 ]
 [54.21631 ]
 [52.19146 ]
 [51.48655 ]
 [50.65832 ]
 [51.337223]
 [51.18288 ]
 [53.01496 ]
 [52.915676]
 [52.525585]
 [51.603973]
 [52.430626]
 [51.35636 ]
 [51.472565]
 [51.303303]
 [52.589207]
 [51.423725]
 [50.301796]
 [47.643192]
 [47.958553]
 [46.710335]
 [46.069748]
 [46.54658 ]
 [45.70598 ]
 [45.728657]
 [46.11062 ]
 [46.941452]
 [48.250816]
 [49.098206]
 [50.299694]
 [52.48485 ]
 [52.546276]
 [51.897335]
 [50.969303]
 [51.933636]
 [52.478546]
 [52.092976]
 [53.734047]
 [52.857178]
 [52.62904 ]
 [53.042164]
 [53.50947 ]
 [52.191174]
 [52.83909 ]
 [54.11095 ]
 [54.29066 ]
 [55.73328 ]
 [54.77228 ]
 [54.245537]
 [54.17511 ]
 [52.99908 ]
 [52.80084 ]
 [52.572163]
 [53.551426]
 [54.290745]
 [54.500286]
 [55.536217]
 [56.26999 ]
 [57.081814]
 [57.06001 ]
 [57.262733]
 [55.68117 ]
 [55.545456]
 [56.790775]
 [57.20437 ]
 [56.038002]
 [56.545406]
 [56.780033]
 [56.419773]
 [56.564228]
 [55.845562]
 [56.763405]
 [56.85991 ]
 [57.986736]
 [58.394855]
 [58.395298]
 [58.902294]
 [58.97803 ]
 [59.810123]
 [59.75033 ]
 [58.763966]
 [58.48564 ]
 [59.453125]
 [59.144073]
 [59.054752]
 [59.855984]
 [61.260128]
 [62.1447  ]
 [62.13549 ]
 [61.859734]
 [62.71631 ]
 [63.875202]
 [63.68737 ]
 [64.15816 ]
 [63.274647]
 [63.280697]
 [63.058018]
 [63.538277]
 [63.312527]
 [63.64272 ]
 [65.09751 ]
 [65.682785]
 [65.316025]
 [64.7726  ]
 [63.026928]
 [62.983234]
 [63.376225]
 [63.150105]
 [61.63101 ]
 [61.662205]
 [61.964767]
 [61.212093]
 [61.72324 ]
 [61.294384]
 [61.267056]
 [60.663296]
 [61.294724]
 [61.55545 ]
 [62.388393]
 [62.3385  ]
 [62.654736]
 [62.563087]
 [61.17431 ]
 [57.952297]
 [58.020695]
 [58.57538 ]
 [58.5843  ]
 [56.595524]
 [53.987633]
 [53.35055 ]
 [53.4742  ]
 [51.980865]
 [52.684757]
 [53.988235]
 [53.553703]
 [53.481865]
 [51.689774]
 [52.105515]
 [52.21907 ]
 [52.027134]
 [53.58955 ]
 [53.904808]
 [56.123474]
 [56.91106 ]
 [57.493855]
 [57.408485]
 [58.760834]
 [58.939083]
 [58.20387 ]
 [58.77931 ]
 [56.331707]
 [56.843018]
 [57.088425]
 [57.326874]
 [59.698795]
 [59.597218]
 [59.612648]
 [59.10177 ]
 [57.510265]
 [56.50107 ]
 [55.227047]
 [55.34052 ]
 [55.66639 ]
 [56.374077]
 [56.02574 ]
 [56.155487]
 [56.23439 ]
 [56.861214]
 [58.073845]
 [58.375595]
 [54.48816 ]
 [55.396072]
 [54.718384]
 [53.63612 ]
 [51.661808]
 [52.594128]
 [53.82309 ]
 [54.844414]
 [56.459908]
 [55.208294]
 [54.47925 ]
 [54.731667]
 [56.086777]
 [56.006557]
 [55.654083]
 [55.278946]
 [54.252594]
 [53.658527]
 [54.716274]]"
