,optimizer,init,layer_out,patience,batch_size,dropout,rmse,rmse_hypermodel_retrained,rmse_train,y_hat,y_hat_hypermodel_retrained,y_hat_train
0,adam,glorot_uniform,6,2000,64,0.2,1.2152253598674114,1.239749096881845,1.278699332322352,"[[55.647728]
 [56.882793]
 [55.416397]
 [54.38862 ]
 [56.09466 ]
 [56.771946]
 [57.07373 ]
 [57.81604 ]
 [57.601196]
 [56.14288 ]
 [55.442757]
 [55.35242 ]
 [60.882587]
 [59.892555]
 [58.564377]
 [58.06145 ]
 [57.76899 ]
 [58.319656]
 [57.39468 ]
 [56.51286 ]
 [56.167664]
 [55.87499 ]
 [54.654396]
 [53.86845 ]
 [53.005444]
 [52.701855]
 [52.722965]
 [52.777424]
 [52.732773]
 [52.700302]
 [53.863724]
 [54.904926]
 [54.083195]
 [52.977562]
 [53.679363]
 [54.171124]
 [53.871986]
 [53.801514]
 [54.54433 ]
 [55.945774]
 [56.430412]
 [56.918972]
 [55.90391 ]
 [55.574535]
 [55.06488 ]
 [54.38219 ]
 [56.054806]
 [56.76884 ]
 [57.248978]
 [56.432262]
 [56.93884 ]
 [57.16501 ]
 [56.83567 ]
 [56.737434]
 [56.97911 ]
 [56.74919 ]
 [57.90189 ]
 [56.98404 ]
 [55.46077 ]
 [56.607037]
 [58.138336]
 [57.862846]
 [57.977585]
 [58.28271 ]
 [58.293537]
 [56.275482]
 [56.3917  ]
 [58.327747]
 [58.29658 ]
 [59.111477]
 [59.14932 ]
 [59.18607 ]
 [58.90086 ]
 [59.292107]
 [60.26918 ]
 [60.19388 ]
 [60.940006]
 [60.919323]
 [61.14214 ]
 [60.351215]
 [60.663597]
 [61.194324]
 [61.353886]
 [61.563534]
 [61.505253]
 [60.98758 ]
 [60.99654 ]
 [62.289658]
 [62.766308]
 [62.27268 ]
 [60.029816]
 [59.178238]
 [58.683132]
 [58.048088]
 [58.09457 ]
 [57.7487  ]
 [58.421703]
 [58.421993]
 [58.296993]
 [57.086403]
 [55.80821 ]
 [54.52763 ]
 [53.31015 ]
 [53.303417]
 [53.411   ]
 [52.52238 ]
 [51.993053]
 [50.68803 ]
 [50.14831 ]
 [50.831177]
 [51.332546]]","[[55.775303]
 [56.908596]
 [55.519592]
 [54.399464]
 [55.927814]
 [56.914516]
 [56.92244 ]
 [57.73947 ]
 [57.606476]
 [56.00684 ]
 [55.253067]
 [55.090546]
 [60.745686]
 [59.9436  ]
 [58.51722 ]
 [58.01946 ]
 [57.763218]
 [58.3897  ]
 [57.4785  ]
 [56.546417]
 [56.0942  ]
 [55.998817]
 [54.62037 ]
 [53.733913]
 [52.99185 ]
 [52.547947]
 [52.522003]
 [52.817173]
 [52.92483 ]
 [52.745155]
 [53.85304 ]
 [54.93652 ]
 [54.009068]
 [53.038876]
 [53.50082 ]
 [54.141113]
 [53.806175]
 [53.78413 ]
 [54.531116]
 [55.91461 ]
 [56.394947]
 [56.800938]
 [55.76096 ]
 [55.396683]
 [54.944397]
 [54.269405]
 [55.944725]
 [56.67074 ]
 [57.186317]
 [56.376892]
 [56.76472 ]
 [57.080498]
 [56.75035 ]
 [56.656197]
 [56.902084]
 [56.71893 ]
 [57.65053 ]
 [57.008698]
 [55.326126]
 [56.373474]
 [58.133266]
 [57.931644]
 [57.893192]
 [58.221817]
 [58.192284]
 [56.165318]
 [56.168526]
 [58.147972]
 [58.346603]
 [59.16969 ]
 [59.101772]
 [59.18406 ]
 [58.78904 ]
 [59.1713  ]
 [60.138035]
 [60.151844]
 [60.818283]
 [60.81991 ]
 [61.14354 ]
 [60.266502]
 [60.476368]
 [60.922974]
 [61.206406]
 [61.524986]
 [61.46946 ]
 [60.949814]
 [60.901115]
 [62.11231 ]
 [62.67689 ]
 [62.32141 ]
 [60.12767 ]
 [59.123158]
 [58.69944 ]
 [57.97589 ]
 [58.054996]
 [57.787827]
 [58.407112]
 [58.50716 ]
 [58.31339 ]
 [57.09161 ]
 [55.647415]
 [54.300327]
 [53.187473]
 [53.13853 ]
 [53.39467 ]
 [52.593468]
 [51.854618]
 [50.725872]
 [49.949688]
 [50.748955]
 [51.335346]]","[[58.34955 ]
 [57.580505]
 [57.63422 ]
 [56.08596 ]
 [56.63994 ]
 [57.24098 ]
 [58.077187]
 [57.2873  ]
 [56.717136]
 [57.161373]
 [57.53674 ]
 [57.364685]
 [57.601543]
 [58.277157]
 [58.416714]
 [58.356815]
 [59.59714 ]
 [59.67264 ]
 [59.88716 ]
 [60.36767 ]
 [60.3709  ]
 [61.479073]
 [61.826828]
 [61.454025]
 [61.510082]
 [62.57858 ]
 [63.212593]
 [63.301277]
 [63.712517]
 [63.453854]
 [63.614605]
 [63.59997 ]
 [63.01686 ]
 [63.266186]
 [63.97815 ]
 [65.16428 ]
 [65.06285 ]
 [65.71032 ]
 [65.23213 ]
 [64.3823  ]
 [64.3067  ]
 [65.343506]
 [65.045944]
 [64.108315]
 [62.965267]
 [61.546726]
 [60.942734]
 [59.057552]
 [59.17996 ]
 [59.143543]
 [60.373444]
 [61.20347 ]
 [61.618153]
 [61.651337]
 [61.525608]
 [62.50758 ]
 [63.240826]
 [63.307297]
 [62.76044 ]
 [61.4446  ]
 [60.722713]
 [60.8021  ]
 [62.077538]
 [62.07411 ]
 [60.975468]
 [60.05167 ]
 [61.930058]
 [61.1856  ]
 [60.683624]
 [60.756172]
 [61.04596 ]
 [62.047043]
 [61.892044]
 [63.095505]
 [64.8181  ]
 [64.22051 ]
 [65.50305 ]
 [65.27902 ]
 [64.75784 ]
 [64.21727 ]
 [64.54854 ]
 [62.962837]
 [63.023197]
 [62.99955 ]
 [63.119045]
 [61.892124]
 [63.06385 ]
 [65.03327 ]
 [66.38426 ]
 [66.556335]
 [66.705055]
 [65.983   ]
 [65.973015]
 [67.65986 ]
 [67.38075 ]
 [67.529564]
 [66.833984]
 [66.9865  ]
 [67.418594]
 [67.14117 ]
 [67.24397 ]
 [67.624245]
 [66.52856 ]
 [67.26666 ]
 [67.65225 ]
 [68.76332 ]
 [69.757164]
 [68.08823 ]
 [70.30359 ]
 [70.19288 ]
 [69.757   ]
 [69.942184]
 [70.29308 ]
 [70.55282 ]
 [70.21906 ]
 [69.95682 ]
 [71.43493 ]
 [70.79449 ]
 [71.01657 ]
 [69.71655 ]
 [67.13161 ]
 [66.3152  ]
 [67.31506 ]
 [66.287315]
 [65.277916]
 [64.36249 ]
 [65.20782 ]
 [64.34561 ]
 [65.50722 ]
 [65.391136]
 [65.53412 ]
 [65.9657  ]
 [66.02096 ]
 [66.280815]
 [65.023254]
 [65.48302 ]
 [64.72789 ]
 [65.28667 ]
 [65.040306]
 [68.32677 ]
 [69.20452 ]
 [74.10582 ]
 [76.13691 ]
 [72.42383 ]
 [73.49022 ]
 [72.99743 ]
 [72.97214 ]
 [72.310135]
 [72.49228 ]
 [72.67233 ]
 [72.60012 ]
 [70.078064]
 [69.29833 ]
 [69.76808 ]
 [67.09821 ]
 [67.25578 ]
 [67.77404 ]
 [68.60921 ]
 [69.2046  ]
 [67.46599 ]
 [69.84071 ]
 [70.00493 ]
 [70.55823 ]
 [67.73169 ]
 [70.46419 ]
 [68.47444 ]
 [67.97429 ]
 [68.17841 ]
 [67.66536 ]
 [68.37102 ]
 [67.97817 ]
 [66.32927 ]
 [66.06705 ]
 [66.90183 ]
 [66.37696 ]
 [66.32292 ]
 [64.91942 ]
 [64.62503 ]
 [65.43875 ]
 [65.89149 ]
 [66.56352 ]
 [67.205246]
 [68.463905]
 [68.92974 ]
 [69.06456 ]
 [68.232895]
 [69.04104 ]
 [69.412346]
 [69.043785]
 [69.321075]
 [67.80775 ]
 [67.27872 ]
 [66.7611  ]
 [66.589615]
 [68.48011 ]
 [69.236664]
 [67.81443 ]
 [68.193825]
 [67.96857 ]
 [68.90012 ]
 [70.25169 ]
 [69.50031 ]
 [69.97801 ]
 [72.18562 ]
 [72.01499 ]
 [70.94879 ]
 [71.311714]
 [72.06474 ]
 [74.00096 ]
 [73.96009 ]
 [74.99123 ]
 [73.068016]
 [73.055824]
 [72.91392 ]
 [73.869675]
 [71.90147 ]
 [70.69636 ]
 [70.26814 ]
 [70.74231 ]
 [70.64026 ]
 [68.582596]
 [67.86304 ]
 [68.39406 ]
 [68.34998 ]
 [66.20201 ]
 [65.66051 ]
 [66.25872 ]
 [66.849236]
 [66.334366]
 [65.364044]
 [64.88567 ]
 [63.189415]
 [62.65821 ]
 [62.699863]
 [62.010864]
 [61.47929 ]
 [60.47796 ]
 [60.01652 ]
 [59.636566]
 [56.030376]
 [55.918823]
 [56.286495]
 [56.281273]
 [56.88832 ]
 [54.480354]
 [54.321697]
 [51.983532]
 [51.51872 ]
 [50.5495  ]
 [51.677357]
 [51.21867 ]
 [53.31082 ]
 [53.45795 ]
 [53.11687 ]
 [52.210976]
 [53.02336 ]
 [51.662857]
 [51.756115]
 [51.732376]
 [52.65103 ]
 [51.74178 ]
 [50.39515 ]
 [47.68575 ]
 [48.76401 ]
 [46.838314]
 [46.30338 ]
 [46.438187]
 [45.480457]
 [45.811733]
 [46.692738]
 [47.53541 ]
 [48.65351 ]
 [48.966995]
 [50.722958]
 [52.649937]
 [52.812267]
 [52.4636  ]
 [51.15673 ]
 [52.09605 ]
 [52.53911 ]
 [52.504257]
 [53.902836]
 [53.094448]
 [52.935867]
 [53.21052 ]
 [53.944027]
 [52.304413]
 [53.062428]
 [54.177956]
 [54.251686]
 [55.610188]
 [54.967888]
 [54.354958]
 [54.202145]
 [53.274265]
 [53.17858 ]
 [52.988426]
 [53.690823]
 [54.22761 ]
 [54.760483]
 [55.743454]
 [56.26138 ]
 [57.13233 ]
 [57.152943]
 [57.23172 ]
 [55.83144 ]
 [55.49912 ]
 [56.855797]
 [57.479324]
 [56.145054]
 [56.66553 ]
 [56.836052]
 [56.3685  ]
 [56.512726]
 [56.19488 ]
 [56.97011 ]
 [57.08438 ]
 [58.212246]
 [58.61319 ]
 [58.59146 ]
 [59.09568 ]
 [59.15922 ]
 [59.89544 ]
 [59.92417 ]
 [59.0113  ]
 [58.64898 ]
 [59.65948 ]
 [59.355892]
 [59.198135]
 [60.067036]
 [61.33914 ]
 [62.267586]
 [62.188293]
 [61.970207]
 [62.85578 ]
 [63.96988 ]
 [63.640274]
 [64.1282  ]
 [63.26563 ]
 [63.205948]
 [63.15743 ]
 [63.565426]
 [63.289703]
 [63.56563 ]
 [64.94394 ]
 [65.5032  ]
 [65.22115 ]
 [64.89547 ]
 [62.805218]
 [63.13575 ]
 [63.375416]
 [63.10021 ]
 [61.633404]
 [61.608196]
 [61.88307 ]
 [61.23298 ]
 [61.77504 ]
 [61.392963]
 [61.36451 ]
 [60.951996]
 [61.433605]
 [61.655228]
 [62.40967 ]
 [62.453194]
 [62.730953]
 [62.71465 ]
 [61.37137 ]
 [58.18509 ]
 [57.95578 ]
 [58.584385]
 [58.62037 ]
 [56.848732]
 [54.172043]
 [53.136574]
 [53.299953]
 [52.027103]
 [52.510754]
 [54.020435]
 [53.771217]
 [53.99133 ]
 [52.138794]
 [52.434273]
 [52.608833]
 [52.225655]
 [53.537697]
 [54.13264 ]
 [56.806232]
 [57.44902 ]
 [57.912518]
 [57.78331 ]
 [59.020405]
 [59.168354]
 [58.359467]
 [59.105537]
 [56.752724]
 [56.90991 ]
 [57.162846]
 [57.52607 ]
 [60.03276 ]
 [59.906643]
 [60.01508 ]
 [59.234985]
 [57.600643]
 [56.850666]
 [55.518642]
 [55.30454 ]
 [55.78676 ]
 [56.504543]
 [56.036095]
 [56.176712]
 [56.627064]
 [56.91004 ]
 [58.264297]
 [58.59948 ]
 [54.8704  ]
 [55.43664 ]
 [54.76689 ]
 [53.65604 ]
 [51.998337]
 [52.308094]
 [53.923767]
 [54.89818 ]
 [56.914223]
 [55.803555]
 [54.901905]
 [55.004517]
 [56.437874]
 [56.371468]
 [55.87333 ]
 [55.438236]
 [54.55823 ]
 [53.717884]
 [54.830666]]"
1,RMSprop,glorot_uniform,3,2000,64,0.1,1.2177377951552666,1.2609181227262165,1.2833181607345303,"[[55.547916]
 [56.68389 ]
 [55.34736 ]
 [54.352135]
 [55.90621 ]
 [56.621174]
 [56.88272 ]
 [57.995167]
 [57.514793]
 [56.005413]
 [55.35638 ]
 [55.167706]
 [61.240578]
 [59.77444 ]
 [58.342796]
 [57.865555]
 [57.605427]
 [58.133698]
 [57.22768 ]
 [56.433502]
 [55.973965]
 [55.744713]
 [54.493877]
 [53.754818]
 [53.07181 ]
 [52.731606]
 [52.5642  ]
 [52.68888 ]
 [52.735928]
 [52.42532 ]
 [53.564846]
 [54.739758]
 [54.09315 ]
 [53.15692 ]
 [53.45777 ]
 [54.06227 ]
 [53.676308]
 [53.66673 ]
 [54.421673]
 [55.804317]
 [56.30366 ]
 [56.787132]
 [55.898388]
 [55.52314 ]
 [55.00272 ]
 [54.282284]
 [55.921898]
 [56.62538 ]
 [57.399273]
 [56.4695  ]
 [56.83152 ]
 [57.055973]
 [56.742275]
 [56.653713]
 [56.856255]
 [56.67355 ]
 [57.782925]
 [57.04983 ]
 [55.404793]
 [56.51538 ]
 [58.117928]
 [57.80758 ]
 [57.93215 ]
 [58.253544]
 [58.184223]
 [56.250397]
 [56.287006]
 [58.24049 ]
 [58.306324]
 [59.02884 ]
 [59.012066]
 [59.067104]
 [58.748714]
 [59.268173]
 [60.17371 ]
 [60.24562 ]
 [60.857693]
 [60.89398 ]
 [61.094532]
 [60.26218 ]
 [60.47727 ]
 [61.091057]
 [61.581406]
 [61.4992  ]
 [61.460163]
 [60.9406  ]
 [60.932774]
 [62.580914]
 [62.90883 ]
 [62.220783]
 [59.995644]
 [59.04275 ]
 [58.633583]
 [57.955273]
 [58.091286]
 [57.74546 ]
 [58.38359 ]
 [58.41393 ]
 [58.22254 ]
 [56.939766]
 [55.659492]
 [54.447502]
 [53.370583]
 [53.206997]
 [53.326237]
 [52.448124]
 [51.786125]
 [50.684624]
 [49.99166 ]
 [50.665653]
 [51.105183]]","[[55.77664 ]
 [56.947624]
 [55.28267 ]
 [54.14583 ]
 [55.68894 ]
 [56.90102 ]
 [56.782177]
 [57.495186]
 [57.541573]
 [55.94514 ]
 [55.023884]
 [55.009945]
 [60.802086]
 [60.69785 ]
 [58.556664]
 [57.592438]
 [57.50826 ]
 [58.141163]
 [57.550877]
 [56.40047 ]
 [55.879856]
 [55.68935 ]
 [54.793194]
 [53.561184]
 [52.76945 ]
 [52.66339 ]
 [52.28724 ]
 [52.701393]
 [52.98064 ]
 [52.55772 ]
 [53.952133]
 [54.90376 ]
 [54.016716]
 [52.563667]
 [53.374187]
 [54.20173 ]
 [53.458202]
 [53.815872]
 [54.29045 ]
 [55.649067]
 [56.37174 ]
 [56.809498]
 [55.663067]
 [55.303776]
 [54.776516]
 [54.131954]
 [55.710423]
 [56.67261 ]
 [57.15487 ]
 [56.24528 ]
 [56.566776]
 [57.065342]
 [56.71115 ]
 [56.457443]
 [56.820644]
 [56.678944]
 [57.766197]
 [56.796783]
 [55.162083]
 [56.144466]
 [58.00796 ]
 [58.01847 ]
 [57.85911 ]
 [58.039673]
 [58.13852 ]
 [56.15299 ]
 [55.99557 ]
 [57.95172 ]
 [58.261196]
 [59.162563]
 [59.134205]
 [58.906498]
 [58.870758]
 [59.106026]
 [59.931934]
 [60.05631 ]
 [60.703503]
 [60.771416]
 [60.957676]
 [60.339626]
 [60.33948 ]
 [60.933853]
 [61.39313 ]
 [61.437183]
 [61.409912]
 [60.907562]
 [60.861042]
 [62.520775]
 [62.93679 ]
 [62.23385 ]
 [59.89713 ]
 [58.8799  ]
 [58.446373]
 [58.08089 ]
 [57.998436]
 [57.692978]
 [58.32922 ]
 [58.315044]
 [58.265953]
 [56.823055]
 [55.636036]
 [54.35367 ]
 [52.768143]
 [52.922417]
 [53.45335 ]
 [52.49572 ]
 [51.861958]
 [50.569218]
 [49.89876 ]
 [50.452717]
 [51.2665  ]]","[[58.282692]
 [57.573177]
 [57.601696]
 [55.988087]
 [56.479572]
 [57.254364]
 [57.95901 ]
 [57.290596]
 [56.716053]
 [57.049232]
 [57.40458 ]
 [57.322235]
 [57.514633]
 [58.13951 ]
 [58.398808]
 [58.349873]
 [59.487885]
 [59.65594 ]
 [59.82217 ]
 [60.34803 ]
 [60.274086]
 [61.451904]
 [61.80382 ]
 [61.377525]
 [61.537064]
 [62.548355]
 [63.197754]
 [63.34727 ]
 [63.680893]
 [63.345646]
 [63.53589 ]
 [63.550076]
 [62.946674]
 [63.287205]
 [63.943153]
 [65.20178 ]
 [65.07189 ]
 [65.64959 ]
 [65.14437 ]
 [64.29248 ]
 [64.26667 ]
 [65.31555 ]
 [64.94936 ]
 [64.13335 ]
 [63.05946 ]
 [61.531643]
 [60.9558  ]
 [59.077953]
 [59.12162 ]
 [59.169727]
 [60.44542 ]
 [61.239708]
 [61.66509 ]
 [61.66193 ]
 [61.44391 ]
 [62.403275]
 [63.2258  ]
 [63.405495]
 [62.64615 ]
 [61.437805]
 [60.7228  ]
 [60.78788 ]
 [62.06123 ]
 [62.167786]
 [60.886127]
 [59.925095]
 [61.82675 ]
 [61.209984]
 [60.6003  ]
 [60.65796 ]
 [60.96486 ]
 [62.030132]
 [61.829426]
 [63.043304]
 [64.73292 ]
 [64.07719 ]
 [65.42624 ]
 [65.13507 ]
 [64.664894]
 [63.99436 ]
 [64.473274]
 [62.917675]
 [63.01395 ]
 [62.95821 ]
 [63.111607]
 [61.81455 ]
 [62.99129 ]
 [65.036415]
 [66.43481 ]
 [66.580826]
 [66.56192 ]
 [65.82191 ]
 [65.89229 ]
 [67.66148 ]
 [67.43792 ]
 [67.45846 ]
 [66.709404]
 [66.866554]
 [67.362595]
 [67.28181 ]
 [67.18702 ]
 [67.60149 ]
 [66.48131 ]
 [67.18941 ]
 [67.71597 ]
 [68.78721 ]
 [69.791176]
 [68.05891 ]
 [70.15344 ]
 [70.26998 ]
 [69.715004]
 [69.875694]
 [70.20173 ]
 [70.51675 ]
 [70.28064 ]
 [69.88194 ]
 [71.28772 ]
 [70.95479 ]
 [70.91595 ]
 [69.7391  ]
 [67.00034 ]
 [66.10446 ]
 [67.38761 ]
 [66.256195]
 [65.24693 ]
 [64.20427 ]
 [65.13255 ]
 [64.40214 ]
 [65.52955 ]
 [65.351524]
 [65.52904 ]
 [65.89469 ]
 [66.02853 ]
 [66.17708 ]
 [64.81412 ]
 [65.47074 ]
 [64.83941 ]
 [65.35011 ]
 [65.02434 ]
 [68.31202 ]
 [69.370346]
 [74.18827 ]
 [76.19495 ]
 [72.293076]
 [72.833145]
 [72.7668  ]
 [72.95768 ]
 [72.21264 ]
 [72.656235]
 [72.724976]
 [72.63985 ]
 [70.02137 ]
 [69.463486]
 [69.863815]
 [67.202286]
 [67.183846]
 [67.883255]
 [68.693405]
 [69.37441 ]
 [67.42759 ]
 [69.83889 ]
 [70.10849 ]
 [70.50423 ]
 [67.70758 ]
 [70.247375]
 [68.74574 ]
 [67.78905 ]
 [68.136375]
 [67.72032 ]
 [68.379906]
 [68.20257 ]
 [66.28776 ]
 [66.02255 ]
 [66.95141 ]
 [66.54506 ]
 [66.28495 ]
 [64.82382 ]
 [64.70955 ]
 [65.421104]
 [65.99027 ]
 [66.66187 ]
 [67.19372 ]
 [68.41636 ]
 [68.877426]
 [68.948265]
 [67.97804 ]
 [69.00687 ]
 [69.48514 ]
 [69.050804]
 [69.321915]
 [67.960266]
 [67.28837 ]
 [66.87685 ]
 [66.56152 ]
 [68.53615 ]
 [69.47679 ]
 [67.86576 ]
 [68.06998 ]
 [67.9065  ]
 [68.83443 ]
 [70.275185]
 [69.65172 ]
 [69.84738 ]
 [72.15103 ]
 [72.185745]
 [70.823044]
 [71.041504]
 [72.06801 ]
 [74.039   ]
 [73.95573 ]
 [74.9934  ]
 [73.02284 ]
 [72.78946 ]
 [72.89961 ]
 [73.74083 ]
 [72.04179 ]
 [70.64276 ]
 [70.58491 ]
 [71.023254]
 [71.00856 ]
 [68.71593 ]
 [67.82317 ]
 [68.468636]
 [68.67134 ]
 [66.38995 ]
 [65.90795 ]
 [66.358925]
 [66.91588 ]
 [66.49226 ]
 [65.43011 ]
 [64.773346]
 [63.194523]
 [62.62773 ]
 [62.65233 ]
 [61.961056]
 [61.53322 ]
 [60.537067]
 [60.05653 ]
 [59.69449 ]
 [56.0307  ]
 [55.98126 ]
 [56.262314]
 [56.263695]
 [56.838627]
 [54.58676 ]
 [54.215412]
 [51.979095]
 [51.57822 ]
 [50.4561  ]
 [51.557682]
 [51.12121 ]
 [53.113724]
 [53.412296]
 [52.789425]
 [52.088448]
 [52.672287]
 [51.63791 ]
 [51.639072]
 [51.47125 ]
 [52.567955]
 [51.713062]
 [50.166504]
 [47.832996]
 [48.43398 ]
 [46.91225 ]
 [46.313065]
 [46.22288 ]
 [45.416874]
 [45.626637]
 [46.39117 ]
 [46.988796]
 [48.20724 ]
 [48.803356]
 [50.36819 ]
 [52.734882]
 [52.794315]
 [52.21415 ]
 [51.118607]
 [51.828423]
 [52.374493]
 [52.319576]
 [53.82212 ]
 [53.13859 ]
 [52.751213]
 [53.094242]
 [53.80484 ]
 [52.365765]
 [52.959217]
 [53.985867]
 [54.074986]
 [55.585613]
 [54.90723 ]
 [54.16194 ]
 [54.12778 ]
 [53.104523]
 [53.006382]
 [52.82683 ]
 [53.519665]
 [54.18254 ]
 [54.672787]
 [55.609478]
 [56.234623]
 [57.12264 ]
 [57.096157]
 [57.11512 ]
 [55.723988]
 [55.42947 ]
 [56.717453]
 [57.316177]
 [56.067284]
 [56.637062]
 [56.737907]
 [56.35526 ]
 [56.379047]
 [55.981205]
 [56.813957]
 [57.024628]
 [58.159702]
 [58.5747  ]
 [58.53585 ]
 [59.018616]
 [59.076317]
 [59.82541 ]
 [59.812847]
 [58.890415]
 [58.47296 ]
 [59.534695]
 [59.28982 ]
 [59.086887]
 [59.948757]
 [61.332264]
 [62.260544]
 [62.172943]
 [61.838108]
 [62.726788]
 [63.955738]
 [63.67799 ]
 [64.09555 ]
 [63.18749 ]
 [63.19817 ]
 [62.98007 ]
 [63.585423]
 [63.298126]
 [63.622715]
 [65.01885 ]
 [65.55421 ]
 [65.19455 ]
 [64.68498 ]
 [62.708206]
 [62.97406 ]
 [63.398514]
 [63.143852]
 [61.6321  ]
 [61.59315 ]
 [61.866066]
 [61.15326 ]
 [61.72997 ]
 [61.37974 ]
 [61.255363]
 [60.918804]
 [61.51523 ]
 [61.725464]
 [62.409523]
 [62.45006 ]
 [62.656033]
 [62.58689 ]
 [61.21639 ]
 [57.95793 ]
 [57.91081 ]
 [58.59104 ]
 [58.659737]
 [56.977013]
 [54.24051 ]
 [53.167393]
 [53.28574 ]
 [51.942642]
 [52.426155]
 [53.872677]
 [53.587994]
 [53.769287]
 [52.052746]
 [52.44889 ]
 [52.416454]
 [52.021145]
 [53.48403 ]
 [53.88297 ]
 [56.607555]
 [57.337204]
 [57.646786]
 [57.604546]
 [58.846962]
 [59.052338]
 [58.210365]
 [58.933544]
 [56.645912]
 [56.82209 ]
 [57.098907]
 [57.383095]
 [59.988716]
 [59.90123 ]
 [59.87157 ]
 [59.08042 ]
 [57.38223 ]
 [56.645092]
 [55.434505]
 [55.311203]
 [55.697193]
 [56.480457]
 [55.985744]
 [56.089695]
 [56.50972 ]
 [56.842392]
 [58.090385]
 [58.509583]
 [54.69887 ]
 [55.490093]
 [54.801712]
 [53.453426]
 [52.222267]
 [52.10038 ]
 [53.89033 ]
 [54.691574]
 [56.81015 ]
 [55.662678]
 [54.579166]
 [54.753914]
 [56.270477]
 [56.313408]
 [55.774418]
 [55.3747  ]
 [54.38289 ]
 [53.577618]
 [54.69124 ]]"
