,optimizer,init,layer_out,patience,batch_size,dropout,rmse,rmse_hypermodel_retrained,rmse_train,y_hat,y_hat_hypermodel_retrained,y_hat_train
0,RMSprop,glorot_uniform,9,2000,64,0.5,1.2558638271892817,1.2688129502218004,1.4148488978114284,"[[56.012398]
 [56.433777]
 [55.286922]
 [54.36647 ]
 [56.04762 ]
 [56.1258  ]
 [56.480576]
 [57.509056]
 [56.933483]
 [55.986965]
 [55.398014]
 [55.547165]
 [61.191925]
 [60.286438]
 [58.685135]
 [58.191673]
 [57.96629 ]
 [58.36592 ]
 [57.53049 ]
 [56.98607 ]
 [56.195435]
 [55.874733]
 [54.84412 ]
 [53.935364]
 [53.435604]
 [53.02897 ]
 [52.614502]
 [52.506027]
 [52.85571 ]
 [52.69784 ]
 [54.146275]
 [55.226063]
 [54.145752]
 [53.063316]
 [53.43797 ]
 [54.12685 ]
 [53.707645]
 [54.07281 ]
 [54.14426 ]
 [55.38902 ]
 [55.875126]
 [56.178093]
 [55.552227]
 [55.297974]
 [54.886646]
 [54.43402 ]
 [55.9963  ]
 [56.74887 ]
 [56.646255]
 [56.075783]
 [56.482513]
 [56.463127]
 [56.667843]
 [56.5953  ]
 [56.724674]
 [56.650856]
 [57.35412 ]
 [56.57425 ]
 [55.027653]
 [56.510048]
 [57.542576]
 [56.920845]
 [57.211258]
 [57.76715 ]
 [58.15605 ]
 [56.056812]
 [55.595848]
 [57.435226]
 [57.762756]
 [58.662964]
 [58.61434 ]
 [58.54034 ]
 [58.480988]
 [58.58675 ]
 [59.38901 ]
 [59.506897]
 [60.4458  ]
 [60.000195]
 [60.60694 ]
 [59.78544 ]
 [60.166958]
 [60.67576 ]
 [61.049934]
 [60.93775 ]
 [60.907753]
 [60.71464 ]
 [60.900036]
 [62.347084]
 [62.8526  ]
 [62.17099 ]
 [59.95789 ]
 [58.984543]
 [58.744133]
 [57.9861  ]
 [57.995735]
 [57.74124 ]
 [58.306446]
 [58.1785  ]
 [57.87781 ]
 [57.05383 ]
 [56.058754]
 [54.536343]
 [53.11016 ]
 [52.42379 ]
 [52.472622]
 [52.486176]
 [51.57922 ]
 [50.77076 ]
 [49.661842]
 [50.630257]
 [51.135002]]","[[56.045918]
 [56.407486]
 [55.240948]
 [54.126953]
 [56.07839 ]
 [56.563286]
 [56.401638]
 [57.240856]
 [57.077858]
 [56.050377]
 [55.30607 ]
 [55.428146]
 [60.883797]
 [60.106937]
 [58.489117]
 [58.00107 ]
 [57.869118]
 [58.389557]
 [57.533295]
 [56.958393]
 [56.30363 ]
 [55.990986]
 [54.97909 ]
 [53.938255]
 [53.316628]
 [52.889683]
 [52.683125]
 [52.555065]
 [52.884365]
 [52.7552  ]
 [54.05967 ]
 [54.77507 ]
 [53.79708 ]
 [52.616146]
 [53.37966 ]
 [54.002205]
 [53.642445]
 [53.961414]
 [53.975903]
 [55.340263]
 [55.81959 ]
 [56.025314]
 [55.397633]
 [55.099884]
 [54.901176]
 [54.522213]
 [55.90144 ]
 [56.68555 ]
 [56.604763]
 [55.903496]
 [56.525238]
 [56.589596]
 [56.541885]
 [56.550148]
 [56.761017]
 [56.714237]
 [57.298203]
 [56.528355]
 [55.013702]
 [56.344467]
 [57.714844]
 [57.048996]
 [57.08402 ]
 [57.654747]
 [58.11679 ]
 [55.998802]
 [55.592518]
 [57.40687 ]
 [57.77694 ]
 [58.564095]
 [58.603504]
 [58.41925 ]
 [58.425896]
 [58.436836]
 [59.37439 ]
 [59.5882  ]
 [60.418983]
 [60.10886 ]
 [60.54486 ]
 [59.845684]
 [60.04    ]
 [60.56999 ]
 [60.857998]
 [60.978756]
 [60.96427 ]
 [60.642895]
 [60.73316 ]
 [62.049446]
 [62.672073]
 [62.09213 ]
 [59.92212 ]
 [59.086594]
 [58.84853 ]
 [58.12826 ]
 [58.025204]
 [57.848274]
 [58.32043 ]
 [58.31903 ]
 [58.041622]
 [56.958855]
 [56.041813]
 [54.475613]
 [52.980934]
 [52.65076 ]
 [52.747414]
 [52.715637]
 [51.773712]
 [50.567085]
 [49.62095 ]
 [50.61265 ]
 [51.205376]]","[[57.851467]
 [57.268215]
 [57.23857 ]
 [56.027935]
 [56.890934]
 [57.22451 ]
 [57.966915]
 [57.49505 ]
 [56.72866 ]
 [57.036774]
 [56.903416]
 [57.301838]
 [57.442688]
 [58.122215]
 [58.336834]
 [58.239307]
 [59.058907]
 [59.401604]
 [59.313118]
 [59.90088 ]
 [59.789246]
 [61.17803 ]
 [61.419567]
 [61.031273]
 [61.2187  ]
 [62.19105 ]
 [62.79892 ]
 [62.983562]
 [63.10292 ]
 [62.960384]
 [63.332066]
 [63.20319 ]
 [62.57517 ]
 [62.87541 ]
 [63.436447]
 [64.42592 ]
 [64.50927 ]
 [65.07683 ]
 [64.76351 ]
 [64.015335]
 [63.746307]
 [64.49556 ]
 [64.212364]
 [63.815205]
 [62.713665]
 [61.318275]
 [60.62079 ]
 [59.047825]
 [59.146996]
 [58.71265 ]
 [59.706966]
 [60.616497]
 [61.29217 ]
 [61.402874]
 [61.298584]
 [62.10971 ]
 [62.745544]
 [62.694416]
 [61.986374]
 [61.180588]
 [60.69301 ]
 [60.677547]
 [61.576862]
 [61.808395]
 [60.70376 ]
 [59.88604 ]
 [61.592236]
 [60.849514]
 [60.61198 ]
 [60.608013]
 [60.89694 ]
 [61.91473 ]
 [61.513123]
 [62.34234 ]
 [64.01404 ]
 [63.733253]
 [64.864365]
 [64.76865 ]
 [64.21633 ]
 [63.90172 ]
 [64.15604 ]
 [62.90587 ]
 [62.733055]
 [62.731056]
 [62.67014 ]
 [61.725777]
 [62.754986]
 [64.70693 ]
 [66.14507 ]
 [66.13314 ]
 [66.07634 ]
 [65.67504 ]
 [65.541145]
 [67.03655 ]
 [66.90626 ]
 [67.09741 ]
 [66.32111 ]
 [66.44828 ]
 [67.09647 ]
 [66.59789 ]
 [66.66824 ]
 [67.03272 ]
 [66.07264 ]
 [66.73731 ]
 [67.25695 ]
 [68.17593 ]
 [69.138115]
 [67.85869 ]
 [69.396   ]
 [69.691124]
 [69.18097 ]
 [69.47032 ]
 [69.67705 ]
 [69.999695]
 [69.595436]
 [69.515305]
 [70.80044 ]
 [70.38161 ]
 [70.594025]
 [69.18526 ]
 [66.97361 ]
 [66.022285]
 [66.70683 ]
 [65.733086]
 [64.95571 ]
 [63.859768]
 [64.75032 ]
 [64.17085 ]
 [65.13026 ]
 [65.00882 ]
 [64.90159 ]
 [65.508835]
 [65.66113 ]
 [65.81886 ]
 [64.84694 ]
 [65.182526]
 [64.67707 ]
 [65.183784]
 [64.85733 ]
 [67.67632 ]
 [68.69764 ]
 [72.86743 ]
 [74.76287 ]
 [71.668396]
 [72.05683 ]
 [72.323395]
 [71.6884  ]
 [71.89366 ]
 [71.4989  ]
 [71.80474 ]
 [71.8661  ]
 [69.87079 ]
 [69.19312 ]
 [69.146225]
 [67.298294]
 [67.09539 ]
 [67.328804]
 [68.13858 ]
 [68.64438 ]
 [67.26584 ]
 [69.10395 ]
 [69.664665]
 [69.64434 ]
 [67.663284]
 [69.913315]
 [68.275635]
 [67.70044 ]
 [67.739655]
 [67.27158 ]
 [67.99376 ]
 [67.54681 ]
 [66.368706]
 [65.96562 ]
 [66.72122 ]
 [66.28959 ]
 [66.07672 ]
 [64.77385 ]
 [64.38362 ]
 [65.05853 ]
 [65.66263 ]
 [66.15752 ]
 [66.86353 ]
 [67.98735 ]
 [68.17821 ]
 [68.43084 ]
 [67.86132 ]
 [68.51103 ]
 [68.86865 ]
 [68.62837 ]
 [68.90497 ]
 [67.22292 ]
 [67.04286 ]
 [66.63619 ]
 [66.259605]
 [68.43298 ]
 [68.796165]
 [67.74137 ]
 [67.5828  ]
 [67.65188 ]
 [68.211975]
 [69.75243 ]
 [68.90776 ]
 [69.46943 ]
 [71.48253 ]
 [71.33361 ]
 [70.08194 ]
 [70.9218  ]
 [71.29339 ]
 [72.8814  ]
 [73.187096]
 [73.68304 ]
 [72.34314 ]
 [72.432434]
 [72.142876]
 [72.97965 ]
 [71.218895]
 [70.083435]
 [69.703835]
 [70.22032 ]
 [70.16445 ]
 [68.28627 ]
 [67.83897 ]
 [68.19095 ]
 [68.03626 ]
 [66.30838 ]
 [65.497826]
 [66.04661 ]
 [66.45503 ]
 [66.03172 ]
 [65.01425 ]
 [64.485565]
 [63.044456]
 [62.468777]
 [62.21059 ]
 [61.729458]
 [61.38443 ]
 [60.202965]
 [59.416397]
 [58.86443 ]
 [55.688046]
 [55.61231 ]
 [56.134796]
 [55.81066 ]
 [56.581894]
 [54.766293]
 [53.69062 ]
 [52.156715]
 [51.50123 ]
 [50.51074 ]
 [50.9989  ]
 [50.99612 ]
 [53.257927]
 [53.434925]
 [52.441685]
 [52.537094]
 [51.80775 ]
 [51.306927]
 [51.346134]
 [51.740723]
 [52.696903]
 [51.519516]
 [50.157547]
 [48.687862]
 [48.121605]
 [46.99323 ]
 [46.592342]
 [46.768215]
 [46.471867]
 [46.405045]
 [47.276608]
 [47.42678 ]
 [48.483627]
 [49.863117]
 [50.760746]
 [52.397152]
 [52.04694 ]
 [51.75064 ]
 [51.234768]
 [51.48769 ]
 [52.682613]
 [52.41575 ]
 [53.63919 ]
 [52.89588 ]
 [52.552753]
 [53.142143]
 [53.5097  ]
 [52.246044]
 [52.78585 ]
 [54.434402]
 [54.8212  ]
 [55.777283]
 [54.528355]
 [54.700558]
 [54.23952 ]
 [53.06818 ]
 [52.752884]
 [52.596508]
 [54.01108 ]
 [54.337997]
 [54.398285]
 [55.484028]
 [56.101406]
 [56.769707]
 [56.74529 ]
 [57.176174]
 [55.521263]
 [55.47104 ]
 [56.85989 ]
 [57.445385]
 [56.155872]
 [56.407448]
 [56.884758]
 [56.06973 ]
 [56.307472]
 [56.14593 ]
 [56.835785]
 [56.8302  ]
 [57.91692 ]
 [58.14992 ]
 [58.0478  ]
 [58.739765]
 [59.055073]
 [59.681873]
 [59.59612 ]
 [58.757187]
 [58.475586]
 [59.38816 ]
 [59.151176]
 [59.063744]
 [59.68997 ]
 [61.18187 ]
 [61.941387]
 [62.117672]
 [61.718445]
 [62.405212]
 [63.691174]
 [63.4901  ]
 [63.906776]
 [63.14825 ]
 [62.96227 ]
 [62.85398 ]
 [63.068798]
 [62.950268]
 [63.199883]
 [64.46128 ]
 [65.09846 ]
 [64.82404 ]
 [64.53741 ]
 [62.596073]
 [62.663303]
 [63.07021 ]
 [62.858173]
 [61.595432]
 [61.421894]
 [61.58511 ]
 [60.87998 ]
 [61.36335 ]
 [60.925766]
 [61.13093 ]
 [60.96945 ]
 [61.528423]
 [61.74628 ]
 [62.329704]
 [62.31326 ]
 [62.38982 ]
 [62.51341 ]
 [61.216873]
 [58.1969  ]
 [57.96514 ]
 [58.688797]
 [58.58035 ]
 [57.03628 ]
 [54.51361 ]
 [53.38786 ]
 [53.392452]
 [51.7079  ]
 [52.594498]
 [53.94029 ]
 [53.38302 ]
 [53.523163]
 [52.221127]
 [52.794994]
 [53.036865]
 [52.53623 ]
 [54.10538 ]
 [54.26949 ]
 [56.010788]
 [56.973774]
 [57.50178 ]
 [57.6038  ]
 [58.751324]
 [58.651836]
 [58.029366]
 [58.39425 ]
 [56.27925 ]
 [56.71453 ]
 [57.28204 ]
 [57.36925 ]
 [59.415867]
 [59.589516]
 [59.673424]
 [59.039513]
 [57.30762 ]
 [56.49019 ]
 [55.502007]
 [55.537476]
 [55.82019 ]
 [56.524384]
 [56.210995]
 [56.209816]
 [55.752304]
 [56.006165]
 [57.697453]
 [58.032578]
 [54.94634 ]
 [55.801594]
 [55.274204]
 [53.7388  ]
 [52.672173]
 [52.571224]
 [53.519604]
 [54.51546 ]
 [56.40643 ]
 [55.92647 ]
 [54.849964]
 [54.861526]
 [56.438164]
 [56.03869 ]
 [55.46875 ]
 [55.517128]
 [54.636124]
 [53.72587 ]
 [54.552822]]"
1,adam,glorot_uniform,3,2000,64,0.1,1.1928402245515906,1.2508423367960484,1.238517435497202,"[[56.168438]
 [56.35482 ]
 [55.41434 ]
 [54.60371 ]
 [56.37923 ]
 [56.666077]
 [56.655003]
 [57.921   ]
 [57.568775]
 [56.010075]
 [55.27177 ]
 [55.37311 ]
 [61.532944]
 [59.077118]
 [58.087284]
 [58.08838 ]
 [57.781803]
 [58.22017 ]
 [57.355217]
 [56.874397]
 [56.20745 ]
 [56.03977 ]
 [54.67874 ]
 [53.500675]
 [53.01026 ]
 [52.598545]
 [52.435146]
 [52.3748  ]
 [52.738636]
 [52.460136]
 [53.895756]
 [54.725418]
 [53.77471 ]
 [53.145283]
 [53.4473  ]
 [54.266552]
 [53.397045]
 [53.905674]
 [54.258503]
 [55.83363 ]
 [56.169388]
 [56.55272 ]
 [55.71789 ]
 [55.550793]
 [54.97481 ]
 [54.495956]
 [56.28684 ]
 [56.845356]
 [57.061775]
 [56.63293 ]
 [56.74111 ]
 [56.763176]
 [56.927105]
 [56.805145]
 [56.90274 ]
 [57.001427]
 [57.374435]
 [56.95252 ]
 [55.231205]
 [56.781048]
 [58.0033  ]
 [57.5994  ]
 [57.695286]
 [58.08266 ]
 [58.41447 ]
 [56.138283]
 [55.864956]
 [57.831326]
 [58.038067]
 [59.22502 ]
 [58.95079 ]
 [58.86274 ]
 [58.67304 ]
 [59.077095]
 [60.06558 ]
 [60.169052]
 [60.882347]
 [60.620277]
 [61.07023 ]
 [60.100224]
 [60.512665]
 [60.92101 ]
 [61.695114]
 [61.59554 ]
 [61.371517]
 [60.980286]
 [61.02426 ]
 [62.312943]
 [62.34417 ]
 [62.091682]
 [59.8876  ]
 [59.3173  ]
 [58.892975]
 [58.15021 ]
 [58.214493]
 [58.100643]
 [58.65068 ]
 [58.550804]
 [58.20721 ]
 [56.91773 ]
 [55.859283]
 [54.320496]
 [52.952618]
 [52.905727]
 [52.69356 ]
 [52.38869 ]
 [51.394966]
 [50.299316]
 [49.365932]
 [50.179943]
 [50.530956]]","[[56.05195 ]
 [56.507748]
 [55.34962 ]
 [54.334827]
 [56.293835]
 [56.758587]
 [56.57195 ]
 [57.775837]
 [57.550735]
 [55.96738 ]
 [55.001442]
 [55.352695]
 [62.125374]
 [60.202274]
 [58.52613 ]
 [58.098515]
 [57.80308 ]
 [58.427383]
 [57.286118]
 [56.76049 ]
 [56.07437 ]
 [55.67718 ]
 [54.48127 ]
 [53.242058]
 [52.98231 ]
 [52.94572 ]
 [52.647354]
 [52.260674]
 [52.763947]
 [52.395397]
 [53.849216]
 [55.03461 ]
 [54.195347]
 [52.832886]
 [53.611393]
 [53.838627]
 [53.567383]
 [54.10435 ]
 [54.15271 ]
 [55.78924 ]
 [56.199978]
 [56.504623]
 [55.863003]
 [55.39351 ]
 [54.963238]
 [54.342453]
 [55.895588]
 [56.928898]
 [57.24867 ]
 [56.187466]
 [56.79016 ]
 [56.73755 ]
 [56.67811 ]
 [56.745037]
 [56.875698]
 [56.84791 ]
 [57.49841 ]
 [56.62492 ]
 [55.10898 ]
 [56.47595 ]
 [58.07817 ]
 [57.4261  ]
 [57.669964]
 [58.108402]
 [58.30196 ]
 [56.071724]
 [55.535145]
 [57.736336]
 [58.268604]
 [59.22732 ]
 [58.949467]
 [58.664967]
 [58.77623 ]
 [58.98379 ]
 [60.02136 ]
 [60.101807]
 [60.859585]
 [60.392548]
 [61.073547]
 [60.33608 ]
 [60.31971 ]
 [60.894737]
 [61.48406 ]
 [61.672173]
 [61.315186]
 [60.970737]
 [61.058514]
 [62.739716]
 [63.196693]
 [62.587013]
 [60.134655]
 [59.30608 ]
 [58.936802]
 [58.175655]
 [58.232666]
 [58.012634]
 [58.543793]
 [58.512615]
 [58.201656]
 [56.785263]
 [55.812237]
 [54.255573]
 [52.696693]
 [52.41021 ]
 [52.533195]
 [52.515575]
 [51.61459 ]
 [50.165554]
 [49.22212 ]
 [50.125687]
 [50.967026]]","[[58.059452]
 [57.489   ]
 [57.477245]
 [55.978485]
 [56.682777]
 [57.223835]
 [58.193333]
 [57.282547]
 [56.56682 ]
 [57.1612  ]
 [57.117558]
 [57.442894]
 [57.60904 ]
 [58.03013 ]
 [58.29846 ]
 [58.30514 ]
 [59.382492]
 [59.577957]
 [59.665836]
 [60.23196 ]
 [60.179745]
 [61.401794]
 [61.762993]
 [61.181217]
 [61.375603]
 [62.464455]
 [63.1658  ]
 [63.462856]
 [63.817413]
 [63.48771 ]
 [63.65028 ]
 [63.626144]
 [62.9299  ]
 [63.351585]
 [64.0856  ]
 [65.26326 ]
 [65.08166 ]
 [65.63133 ]
 [65.177864]
 [64.31405 ]
 [64.309525]
 [65.31352 ]
 [64.94683 ]
 [63.970264]
 [63.12059 ]
 [61.6549  ]
 [60.993565]
 [59.258854]
 [59.358128]
 [59.007236]
 [60.22185 ]
 [61.218224]
 [61.680428]
 [61.67697 ]
 [61.527653]
 [62.376186]
 [63.207687]
 [63.45537 ]
 [62.56406 ]
 [61.30608 ]
 [60.786728]
 [60.999184]
 [62.128735]
 [62.34448 ]
 [61.12396 ]
 [60.087845]
 [61.800667]
 [61.189095]
 [60.872715]
 [60.708233]
 [61.081207]
 [62.083363]
 [61.857407]
 [62.886562]
 [64.78012 ]
 [64.14312 ]
 [65.33781 ]
 [65.20039 ]
 [64.799904]
 [64.01383 ]
 [64.54255 ]
 [63.056362]
 [63.057827]
 [63.151615]
 [63.26314 ]
 [61.995213]
 [63.076866]
 [65.262375]
 [66.45935 ]
 [66.54587 ]
 [66.424835]
 [65.875404]
 [65.8921  ]
 [67.69107 ]
 [67.68101 ]
 [67.72683 ]
 [66.96895 ]
 [66.93852 ]
 [67.43144 ]
 [67.18462 ]
 [67.36437 ]
 [67.88761 ]
 [66.558105]
 [67.28064 ]
 [67.88188 ]
 [68.93528 ]
 [69.83061 ]
 [68.35279 ]
 [70.23092 ]
 [70.49111 ]
 [69.78767 ]
 [70.331924]
 [70.29826 ]
 [70.47041 ]
 [70.51001 ]
 [70.17799 ]
 [71.31822 ]
 [71.24598 ]
 [71.19891 ]
 [70.00679 ]
 [67.58467 ]
 [66.40443 ]
 [67.50492 ]
 [66.349884]
 [65.38998 ]
 [64.49619 ]
 [65.0385  ]
 [64.36444 ]
 [65.458786]
 [65.41418 ]
 [65.64343 ]
 [65.87647 ]
 [66.16785 ]
 [66.2864  ]
 [64.96446 ]
 [65.62711 ]
 [65.009415]
 [65.49113 ]
 [65.25405 ]
 [68.362656]
 [69.08019 ]
 [74.05729 ]
 [75.80319 ]
 [72.92165 ]
 [73.14902 ]
 [73.03394 ]
 [72.93441 ]
 [72.62102 ]
 [72.72899 ]
 [72.77267 ]
 [72.93921 ]
 [70.282974]
 [69.929924]
 [70.1223  ]
 [67.62365 ]
 [67.45364 ]
 [68.04939 ]
 [68.8726  ]
 [69.47331 ]
 [67.62156 ]
 [69.900604]
 [70.19741 ]
 [70.52541 ]
 [67.960556]
 [70.39249 ]
 [69.00892 ]
 [68.04067 ]
 [68.2689  ]
 [67.936516]
 [68.63536 ]
 [68.452415]
 [66.5696  ]
 [66.29325 ]
 [67.01517 ]
 [66.78151 ]
 [66.70547 ]
 [65.25226 ]
 [64.958206]
 [65.495   ]
 [66.10275 ]
 [66.83617 ]
 [67.39998 ]
 [68.53692 ]
 [69.057846]
 [69.106995]
 [68.10108 ]
 [68.989204]
 [69.39786 ]
 [69.28975 ]
 [69.24614 ]
 [68.12585 ]
 [67.59423 ]
 [67.31657 ]
 [66.86087 ]
 [68.6273  ]
 [69.530525]
 [68.161255]
 [68.334625]
 [68.18933 ]
 [69.01988 ]
 [70.28068 ]
 [69.78523 ]
 [70.10077 ]
 [72.14923 ]
 [72.4885  ]
 [70.96139 ]
 [71.304115]
 [72.27915 ]
 [73.99308 ]
 [74.105515]
 [75.03659 ]
 [73.226944]
 [73.24839 ]
 [73.1363  ]
 [73.8876  ]
 [72.361244]
 [70.94099 ]
 [70.974014]
 [71.12872 ]
 [71.15829 ]
 [69.11005 ]
 [68.3061  ]
 [68.69768 ]
 [68.633484]
 [66.69201 ]
 [66.28645 ]
 [66.713425]
 [67.13037 ]
 [66.62996 ]
 [65.690735]
 [64.92782 ]
 [63.41191 ]
 [62.811337]
 [62.62538 ]
 [62.275307]
 [61.503197]
 [60.353264]
 [59.939514]
 [59.52618 ]
 [55.84327 ]
 [56.142883]
 [56.413437]
 [55.9958  ]
 [57.115414]
 [54.54396 ]
 [53.991714]
 [51.897114]
 [51.410267]
 [50.427505]
 [50.92831 ]
 [50.930397]
 [53.165344]
 [53.21626 ]
 [52.39138 ]
 [52.00118 ]
 [52.3266  ]
 [51.2105  ]
 [51.275932]
 [51.46692 ]
 [52.70726 ]
 [51.091557]
 [49.989723]
 [47.49888 ]
 [48.3064  ]
 [46.20542 ]
 [46.138134]
 [46.2162  ]
 [45.217415]
 [45.41941 ]
 [45.925514]
 [47.300877]
 [47.992783]
 [49.503025]
 [50.133247]
 [52.20151 ]
 [52.24719 ]
 [51.606003]
 [51.103268]
 [51.359776]
 [52.6855  ]
 [52.240143]
 [53.54124 ]
 [52.991806]
 [52.65753 ]
 [53.13663 ]
 [53.497417]
 [52.228477]
 [53.128887]
 [54.469707]
 [54.557953]
 [55.745323]
 [54.59991 ]
 [54.293365]
 [54.046673]
 [52.913834]
 [52.910915]
 [52.56058 ]
 [53.906315]
 [54.40648 ]
 [54.702946]
 [55.543552]
 [56.131115]
 [57.06873 ]
 [57.058266]
 [57.16157 ]
 [55.327545]
 [55.22019 ]
 [57.012142]
 [57.41684 ]
 [55.97803 ]
 [56.54144 ]
 [57.106216]
 [56.241806]
 [56.524975]
 [56.233253]
 [56.707684]
 [56.882046]
 [58.04319 ]
 [58.318302]
 [58.36014 ]
 [58.93518 ]
 [59.120415]
 [59.80854 ]
 [59.86026 ]
 [58.908745]
 [58.538376]
 [59.481434]
 [59.169136]
 [59.24375 ]
 [59.930656]
 [61.477135]
 [62.32175 ]
 [62.364662]
 [62.073174]
 [62.87688 ]
 [64.02247 ]
 [63.70852 ]
 [64.176285]
 [63.43924 ]
 [63.50775 ]
 [63.193108]
 [63.597607]
 [63.333694]
 [63.53424 ]
 [64.949554]
 [65.71783 ]
 [65.41003 ]
 [64.95444 ]
 [62.959324]
 [63.063477]
 [63.48001 ]
 [63.270382]
 [61.74517 ]
 [61.773243]
 [62.043793]
 [61.424934]
 [62.01798 ]
 [61.39007 ]
 [61.354305]
 [61.36038 ]
 [61.57899 ]
 [61.598663]
 [62.425274]
 [62.479195]
 [62.68976 ]
 [62.825577]
 [61.542336]
 [58.25156 ]
 [58.441383]
 [58.943745]
 [58.710236]
 [57.039135]
 [54.277122]
 [53.547348]
 [53.69895 ]
 [51.65378 ]
 [52.5892  ]
 [53.988743]
 [53.513588]
 [53.518246]
 [51.84395 ]
 [52.704903]
 [52.298588]
 [51.833637]
 [54.166016]
 [54.164646]
 [56.225792]
 [56.942707]
 [57.369865]
 [57.731873]
 [58.99399 ]
 [58.7647  ]
 [58.435764]
 [58.848343]
 [56.412632]
 [56.8943  ]
 [57.28539 ]
 [57.450466]
 [59.831833]
 [59.59436 ]
 [59.734203]
 [59.05276 ]
 [57.491886]
 [56.696095]
 [55.441566]
 [55.55555 ]
 [55.66757 ]
 [56.422733]
 [56.24473 ]
 [56.405285]
 [56.27138 ]
 [56.879803]
 [58.256737]
 [58.42801 ]
 [54.491665]
 [55.878483]
 [54.77989 ]
 [53.30396 ]
 [52.4988  ]
 [52.731808]
 [53.701065]
 [54.676853]
 [56.823402]
 [55.678257]
 [54.66219 ]
 [54.721344]
 [56.35909 ]
 [56.096764]
 [55.64458 ]
 [55.7436  ]
 [54.628815]
 [53.68049 ]
 [54.617622]]"
