,optimizer,init,layer_out,patience,batch_size,dropout,rmse,rmse_hypermodel_retrained,rmse_train,y_hat,y_hat_hypermodel_retrained,y_hat_train
0,adam,glorot_uniform,5,500,128,0.2,1.2198574346340536,1.1944472923724054,1.2725082094252107,"[[55.357727]
 [56.402893]
 [55.5382  ]
 [54.39478 ]
 [55.445786]
 [56.64288 ]
 [57.133087]
 [57.66247 ]
 [57.789585]
 [56.894535]
 [56.18155 ]
 [56.117836]
 [61.39513 ]
 [59.37691 ]
 [58.04735 ]
 [57.783695]
 [57.668056]
 [58.12296 ]
 [57.45158 ]
 [56.43155 ]
 [56.10596 ]
 [55.780045]
 [54.752403]
 [53.98119 ]
 [53.17508 ]
 [52.947823]
 [52.422756]
 [52.636517]
 [52.838448]
 [52.402832]
 [53.533386]
 [54.56237 ]
 [54.535107]
 [53.294174]
 [53.78836 ]
 [54.24136 ]
 [53.672787]
 [54.217266]
 [54.612167]
 [55.518078]
 [56.243977]
 [56.885185]
 [56.26921 ]
 [56.064655]
 [55.62509 ]
 [55.10861 ]
 [55.93494 ]
 [56.84491 ]
 [57.619015]
 [56.70119 ]
 [56.93871 ]
 [57.297127]
 [57.104088]
 [56.80883 ]
 [57.109127]
 [56.75712 ]
 [57.90385 ]
 [57.38403 ]
 [56.03622 ]
 [56.535683]
 [57.78859 ]
 [58.209312]
 [58.371025]
 [58.45781 ]
 [58.541504]
 [57.458485]
 [57.012115]
 [58.033222]
 [58.32952 ]
 [59.04256 ]
 [59.29675 ]
 [59.079872]
 [59.321346]
 [59.71999 ]
 [60.27487 ]
 [60.516666]
 [61.00361 ]
 [61.16033 ]
 [61.30614 ]
 [61.273624]
 [60.80623 ]
 [61.239864]
 [61.710995]
 [61.8824  ]
 [61.796757]
 [61.463352]
 [61.39166 ]
 [62.364212]
 [62.673885]
 [62.42086 ]
 [59.73723 ]
 [59.381092]
 [58.881718]
 [58.50721 ]
 [58.458977]
 [58.210876]
 [58.66969 ]
 [58.642204]
 [58.36596 ]
 [56.823483]
 [55.88932 ]
 [55.14245 ]
 [53.603096]
 [53.407887]
 [53.53558 ]
 [52.54054 ]
 [52.078323]
 [50.99107 ]
 [50.51307 ]
 [50.833168]
 [51.24348 ]]","[[55.330673]
 [56.484924]
 [55.38581 ]
 [54.284286]
 [55.261322]
 [56.666805]
 [57.2499  ]
 [57.60071 ]
 [57.769188]
 [56.744034]
 [56.034584]
 [56.14517 ]
 [61.242252]
 [58.92253 ]
 [57.90994 ]
 [57.797424]
 [57.673244]
 [58.251507]
 [57.365765]
 [56.379593]
 [56.030342]
 [55.798164]
 [54.593258]
 [53.78859 ]
 [53.080753]
 [52.847343]
 [52.33493 ]
 [52.551453]
 [52.763454]
 [52.39285 ]
 [53.47843 ]
 [54.420803]
 [54.312275]
 [52.908188]
 [53.633205]
 [54.04156 ]
 [53.534576]
 [54.142643]
 [54.58429 ]
 [55.543232]
 [56.300552]
 [56.937897]
 [56.153206]
 [55.95484 ]
 [55.499218]
 [54.968555]
 [56.00624 ]
 [57.028625]
 [57.66073 ]
 [56.481216]
 [56.87661 ]
 [57.305515]
 [57.052746]
 [56.73206 ]
 [57.08022 ]
 [56.603672]
 [57.767326]
 [57.181065]
 [55.726482]
 [56.45505 ]
 [57.91082 ]
 [58.256794]
 [58.399147]
 [58.481018]
 [58.58746 ]
 [57.273884]
 [56.950966]
 [58.16779 ]
 [58.37973 ]
 [59.166092]
 [59.37632 ]
 [59.12718 ]
 [59.302032]
 [59.60174 ]
 [60.2959  ]
 [60.385406]
 [61.06138 ]
 [61.228477]
 [61.356087]
 [61.115826]
 [60.79723 ]
 [61.389385]
 [61.549206]
 [61.86612 ]
 [61.833576]
 [61.488323]
 [61.452366]
 [61.9967  ]
 [62.394505]
 [62.44015 ]
 [59.7579  ]
 [59.37155 ]
 [58.879642]
 [58.37737 ]
 [58.388783]
 [58.12763 ]
 [58.690926]
 [58.649563]
 [58.291965]
 [56.807587]
 [55.73543 ]
 [54.88673 ]
 [53.391148]
 [53.257336]
 [53.37767 ]
 [52.469658]
 [51.91639 ]
 [50.914974]
 [50.35399 ]
 [50.6991  ]
 [51.131485]]","[[58.75162 ]
 [58.635246]
 [58.366898]
 [58.065395]
 [57.959538]
 [58.442905]
 [58.09358 ]
 [57.901844]
 [56.380585]
 [56.901623]
 [57.501106]
 [58.00489 ]
 [57.598923]
 [57.504093]
 [57.4844  ]
 [57.702503]
 [57.733364]
 [57.643913]
 [58.214397]
 [58.538258]
 [58.872295]
 [59.371803]
 [59.784378]
 [60.14195 ]
 [60.48157 ]
 [60.512432]
 [61.397865]
 [61.938477]
 [61.827736]
 [61.874527]
 [62.62177 ]
 [63.282734]
 [63.63522 ]
 [64.00121 ]
 [63.91081 ]
 [63.940166]
 [63.94621 ]
 [63.609158]
 [63.69367 ]
 [64.10419 ]
 [65.04328 ]
 [65.35089 ]
 [65.68272 ]
 [65.58383 ]
 [64.96466 ]
 [64.78261 ]
 [65.2326  ]
 [65.27022 ]
 [64.31851 ]
 [63.693645]
 [62.607315]
 [61.736797]
 [59.96654 ]
 [59.91899 ]
 [59.723553]
 [60.490204]
 [61.25565 ]
 [61.816635]
 [61.962482]
 [61.873978]
 [62.527504]
 [63.1884  ]
 [63.526806]
 [63.232162]
 [61.85847 ]
 [61.087166]
 [61.14954 ]
 [62.08504 ]
 [62.455402]
 [61.513542]
 [60.755924]
 [61.73021 ]
 [61.572563]
 [60.979706]
 [60.904404]
 [61.110077]
 [61.959023]
 [62.066097]
 [62.972504]
 [64.44107 ]
 [64.25786 ]
 [65.298874]
 [65.39766 ]
 [65.10383 ]
 [64.526505]
 [64.715645]
 [63.4142  ]
 [63.381584]
 [63.32863 ]
 [63.47859 ]
 [62.572395]
 [63.150753]
 [64.79956 ]
 [66.225365]
 [66.71016 ]
 [66.65147 ]
 [66.38143 ]
 [66.259125]
 [67.469   ]
 [67.75291 ]
 [68.02857 ]
 [67.40385 ]
 [67.2607  ]
 [67.61059 ]
 [67.49283 ]
 [67.53495 ]
 [67.718315]
 [67.30546 ]
 [67.52923 ]
 [67.99878 ]
 [68.70275 ]
 [69.678276]
 [68.86338 ]
 [69.91825 ]
 [70.34006 ]
 [70.224236]
 [70.212135]
 [70.429474]
 [70.861855]
 [70.54925 ]
 [70.06928 ]
 [71.43435 ]
 [71.26379 ]
 [71.35717 ]
 [70.40568 ]
 [68.35742 ]
 [67.08442 ]
 [67.3535  ]
 [66.81727 ]
 [66.13765 ]
 [65.09386 ]
 [65.29206 ]
 [64.87245 ]
 [65.50508 ]
 [65.67051 ]
 [65.751656]
 [66.0926  ]
 [66.3356  ]
 [66.38484 ]
 [65.29133 ]
 [65.61364 ]
 [64.96081 ]
 [65.60465 ]
 [65.54415 ]
 [67.865364]
 [69.256935]
 [73.28726 ]
 [75.49345 ]
 [73.04928 ]
 [73.1687  ]
 [72.95873 ]
 [73.18824 ]
 [72.37537 ]
 [72.78097 ]
 [73.005325]
 [72.76108 ]
 [70.3063  ]
 [69.975464]
 [70.263535]
 [68.45021 ]
 [67.95856 ]
 [68.20182 ]
 [68.96858 ]
 [69.42241 ]
 [68.09107 ]
 [69.6203  ]
 [70.203354]
 [70.558525]
 [68.80665 ]
 [70.24845 ]
 [69.503365]
 [68.65159 ]
 [68.689476]
 [68.36633 ]
 [68.60248 ]
 [68.50794 ]
 [67.24719 ]
 [66.70609 ]
 [67.20869 ]
 [67.1232  ]
 [66.92558 ]
 [65.12247 ]
 [65.173546]
 [65.652   ]
 [66.103165]
 [66.886955]
 [67.45837 ]
 [68.594604]
 [69.080765]
 [68.94226 ]
 [68.53504 ]
 [69.05105 ]
 [69.64855 ]
 [69.35649 ]
 [69.34702 ]
 [68.54854 ]
 [67.535934]
 [67.521484]
 [67.17045 ]
 [68.66671 ]
 [69.59994 ]
 [68.57649 ]
 [68.6707  ]
 [68.454765]
 [68.83621 ]
 [70.33468 ]
 [70.00785 ]
 [70.30033 ]
 [71.9965  ]
 [72.36524 ]
 [71.48247 ]
 [71.44736 ]
 [72.21604 ]
 [73.58641 ]
 [73.81162 ]
 [74.67236 ]
 [73.541695]
 [73.01252 ]
 [73.23411 ]
 [74.00148 ]
 [72.4728  ]
 [70.575485]
 [70.85168 ]
 [70.960464]
 [71.32522 ]
 [69.66286 ]
 [68.55425 ]
 [68.725914]
 [68.65554 ]
 [66.427376]
 [66.256645]
 [66.8818  ]
 [67.15997 ]
 [66.81283 ]
 [66.21105 ]
 [65.4488  ]
 [64.158806]
 [63.511295]
 [63.28637 ]
 [62.405483]
 [61.866154]
 [61.074924]
 [60.353317]
 [59.87204 ]
 [56.954796]
 [56.432514]
 [56.450123]
 [56.29477 ]
 [56.792324]
 [54.459034]
 [54.19887 ]
 [52.46972 ]
 [52.143383]
 [51.207382]
 [51.97536 ]
 [51.572777]
 [53.098824]
 [53.35397 ]
 [52.70691 ]
 [52.0949  ]
 [52.4778  ]
 [51.629513]
 [51.736782]
 [51.926746]
 [52.457485]
 [51.791176]
 [50.69549 ]
 [48.77084 ]
 [49.512066]
 [47.928802]
 [47.647594]
 [47.18767 ]
 [46.60248 ]
 [46.8816  ]
 [47.520985]
 [47.80562 ]
 [48.510506]
 [49.157864]
 [50.67072 ]
 [52.235016]
 [52.595882]
 [52.99191 ]
 [51.61267 ]
 [52.023514]
 [52.523453]
 [52.67576 ]
 [53.606976]
 [53.2535  ]
 [53.1301  ]
 [53.327   ]
 [54.04893 ]
 [52.76912 ]
 [53.17875 ]
 [53.944427]
 [54.278046]
 [55.504753]
 [54.9309  ]
 [54.955124]
 [54.454556]
 [53.615795]
 [53.433716]
 [53.298275]
 [53.84352 ]
 [54.30698 ]
 [54.723545]
 [55.452045]
 [56.149124]
 [57.228394]
 [57.145496]
 [57.38975 ]
 [56.664387]
 [55.93868 ]
 [56.701874]
 [57.268032]
 [56.417725]
 [56.81709 ]
 [57.135426]
 [56.775032]
 [56.50657 ]
 [56.2971  ]
 [56.818253]
 [57.05754 ]
 [57.911964]
 [58.56163 ]
 [58.82917 ]
 [59.1431  ]
 [59.199745]
 [59.773243]
 [59.96196 ]
 [58.99158 ]
 [58.49411 ]
 [59.455784]
 [59.351223]
 [59.089382]
 [59.93852 ]
 [61.090233]
 [62.092594]
 [62.402676]
 [62.174995]
 [62.824417]
 [63.83597 ]
 [63.945984]
 [64.373474]
 [63.72683 ]
 [63.755276]
 [63.55113 ]
 [63.857315]
 [63.788605]
 [63.916107]
 [65.079124]
 [65.78563 ]
 [65.79609 ]
 [65.303635]
 [63.950874]
 [63.60357 ]
 [63.758663]
 [63.64145 ]
 [62.179047]
 [62.06465 ]
 [62.178234]
 [61.534863]
 [61.769836]
 [61.543144]
 [61.471092]
 [60.81723 ]
 [61.293953]
 [61.518787]
 [62.345047]
 [62.386147]
 [62.6756  ]
 [62.64901 ]
 [61.49948 ]
 [58.259903]
 [58.032917]
 [58.61397 ]
 [58.63365 ]
 [56.72289 ]
 [54.105305]
 [53.358665]
 [53.453617]
 [52.42987 ]
 [52.611965]
 [53.76517 ]
 [53.73845 ]
 [54.21086 ]
 [52.574387]
 [52.70005 ]
 [52.476543]
 [51.98675 ]
 [53.231495]
 [53.841198]
 [55.979992]
 [56.91489 ]
 [57.278633]
 [57.42505 ]
 [58.56646 ]
 [59.04421 ]
 [58.805325]
 [59.233006]
 [56.954197]
 [56.83052 ]
 [57.005013]
 [57.28447 ]
 [59.33785 ]
 [59.54643 ]
 [59.730804]
 [59.336155]
 [58.29994 ]
 [57.35544 ]
 [55.87745 ]
 [55.356133]
 [55.68024 ]
 [56.35797 ]
 [56.201454]
 [56.660534]
 [57.32213 ]
 [56.774323]
 [57.939186]
 [58.295048]
 [55.297302]
 [55.615097]
 [54.700783]
 [53.31978 ]
 [52.446217]
 [51.969097]
 [53.757114]
 [54.27739 ]
 [56.342003]
 [55.337093]
 [54.34006 ]
 [54.68675 ]
 [55.993843]
 [56.17607 ]
 [55.913494]
 [55.35052 ]
 [54.548416]
 [53.65331 ]
 [54.532997]]"
1,adam,normal,13,500,128,0.3,1.2325410883001422,1.2219389922142134,1.2586322379562054,"[[55.303764]
 [56.538418]
 [55.596817]
 [54.217995]
 [55.469715]
 [56.679253]
 [57.23052 ]
 [57.621777]
 [57.784676]
 [56.950603]
 [56.23629 ]
 [56.19862 ]
 [61.008156]
 [59.309124]
 [58.133533]
 [57.902485]
 [57.770084]
 [58.27177 ]
 [57.533924]
 [56.403694]
 [56.293797]
 [55.793842]
 [54.80245 ]
 [54.0939  ]
 [52.94712 ]
 [52.57982 ]
 [52.454372]
 [52.72355 ]
 [52.56288 ]
 [52.314976]
 [53.597164]
 [54.483795]
 [54.85237 ]
 [53.135735]
 [53.74434 ]
 [54.07558 ]
 [53.669773]
 [54.269505]
 [54.588593]
 [55.41836 ]
 [56.2681  ]
 [56.926216]
 [56.33031 ]
 [56.104515]
 [55.639282]
 [55.117294]
 [55.88561 ]
 [56.890015]
 [57.611282]
 [56.66935 ]
 [56.919903]
 [57.32037 ]
 [57.147724]
 [56.809483]
 [57.15234 ]
 [56.707344]
 [58.010887]
 [57.41705 ]
 [56.04591 ]
 [56.519947]
 [57.77827 ]
 [58.25182 ]
 [58.417397]
 [58.465546]
 [58.578293]
 [57.54901 ]
 [57.073963]
 [58.015022]
 [58.30981 ]
 [59.028244]
 [59.349827]
 [59.087585]
 [59.412018]
 [59.76818 ]
 [60.308346]
 [60.537422]
 [61.034954]
 [61.200367]
 [61.29884 ]
 [61.3345  ]
 [60.89087 ]
 [61.3316  ]
 [61.75766 ]
 [61.898575]
 [61.798023]
 [61.498093]
 [61.44445 ]
 [62.172173]
 [62.668015]
 [62.552944]
 [59.719612]
 [59.53018 ]
 [58.946533]
 [58.659508]
 [58.592506]
 [58.27928 ]
 [58.723377]
 [58.64232 ]
 [58.358086]
 [56.813103]
 [56.0087  ]
 [55.317005]
 [53.537132]
 [53.401436]
 [53.4748  ]
 [52.342323]
 [52.107033]
 [50.719513]
 [50.34337 ]
 [50.638096]
 [51.190212]]","[[55.324097]
 [56.492695]
 [55.574467]
 [54.225075]
 [55.497406]
 [56.63076 ]
 [57.112064]
 [57.584717]
 [57.79032 ]
 [56.92233 ]
 [56.206806]
 [56.102642]
 [61.34241 ]
 [59.061092]
 [57.93855 ]
 [57.779697]
 [57.66827 ]
 [58.22499 ]
 [57.45443 ]
 [56.332874]
 [56.253387]
 [55.776093]
 [54.75025 ]
 [54.04312 ]
 [52.95482 ]
 [52.664272]
 [52.43864 ]
 [52.682743]
 [52.598236]
 [52.333916]
 [53.609802]
 [54.493843]
 [54.58679 ]
 [53.188213]
 [53.763966]
 [54.144455]
 [53.700893]
 [54.19809 ]
 [54.57941 ]
 [55.49354 ]
 [56.257294]
 [56.87861 ]
 [56.286713]
 [56.071217]
 [55.629417]
 [55.101543]
 [55.92243 ]
 [56.801624]
 [57.424904]
 [56.68546 ]
 [56.962246]
 [57.324425]
 [57.129257]
 [56.833744]
 [57.153027]
 [56.722755]
 [57.83157 ]
 [57.373314]
 [56.028786]
 [56.54829 ]
 [57.822334]
 [58.20558 ]
 [58.343975]
 [58.464016]
 [58.55838 ]
 [57.4867  ]
 [57.031235]
 [58.037903]
 [58.366325]
 [59.07995 ]
 [59.33314 ]
 [59.1438  ]
 [59.372135]
 [59.632195]
 [60.161507]
 [60.40376 ]
 [60.92108 ]
 [61.134373]
 [61.355717]
 [61.223156]
 [60.84005 ]
 [61.250427]
 [61.66047 ]
 [61.860584]
 [61.815372]
 [61.51049 ]
 [61.439556]
 [62.20588 ]
 [62.54852 ]
 [62.419037]
 [59.532806]
 [59.430058]
 [58.886047]
 [58.56805 ]
 [58.52914 ]
 [58.255695]
 [58.693676]
 [58.683434]
 [58.377094]
 [56.775078]
 [55.96937 ]
 [55.224716]
 [53.51448 ]
 [53.420742]
 [53.50132 ]
 [52.35446 ]
 [52.109707]
 [50.752655]
 [50.42216 ]
 [50.742924]
 [51.22954 ]]","[[58.811943]
 [58.680626]
 [58.409454]
 [58.113876]
 [57.99829 ]
 [58.462276]
 [58.13365 ]
 [57.9095  ]
 [56.39164 ]
 [56.99208 ]
 [57.521904]
 [58.03402 ]
 [57.633858]
 [57.53808 ]
 [57.49718 ]
 [57.719776]
 [57.75677 ]
 [57.641884]
 [58.253574]
 [58.575787]
 [58.890938]
 [59.373615]
 [59.80414 ]
 [60.184914]
 [60.482872]
 [60.531033]
 [61.410507]
 [61.967926]
 [61.896904]
 [61.89743 ]
 [62.61104 ]
 [63.278965]
 [63.648087]
 [64.00791 ]
 [63.943554]
 [63.95897 ]
 [63.97715 ]
 [63.70223 ]
 [63.741375]
 [64.14923 ]
 [65.025215]
 [65.35175 ]
 [65.725426]
 [65.66136 ]
 [65.036415]
 [64.84549 ]
 [65.28838 ]
 [65.3604  ]
 [64.37169 ]
 [63.766045]
 [62.692307]
 [61.777214]
 [60.030663]
 [60.027626]
 [59.785618]
 [60.49584 ]
 [61.24887 ]
 [61.825523]
 [61.960396]
 [61.88982 ]
 [62.566223]
 [63.21085 ]
 [63.573383]
 [63.285492]
 [61.8765  ]
 [61.143986]
 [61.211327]
 [62.14433 ]
 [62.471672]
 [61.553616]
 [60.847485]
 [61.77378 ]
 [61.613697]
 [61.035282]
 [60.956615]
 [61.16301 ]
 [61.981888]
 [62.108154]
 [62.959175]
 [64.409035]
 [64.29433 ]
 [65.2971  ]
 [65.43216 ]
 [65.16626 ]
 [64.634285]
 [64.77543 ]
 [63.497177]
 [63.44221 ]
 [63.38109 ]
 [63.531532]
 [62.668808]
 [63.18324 ]
 [64.7788  ]
 [66.219574]
 [66.67513 ]
 [66.71248 ]
 [66.46236 ]
 [66.29932 ]
 [67.45759 ]
 [67.76856 ]
 [68.05083 ]
 [67.46918 ]
 [67.34899 ]
 [67.6771  ]
 [67.56933 ]
 [67.62479 ]
 [67.81543 ]
 [67.384705]
 [67.56699 ]
 [68.01228 ]
 [68.71685 ]
 [69.70861 ]
 [68.949104]
 [69.93672 ]
 [70.40808 ]
 [70.313416]
 [70.28601 ]
 [70.525536]
 [70.96687 ]
 [70.61592 ]
 [70.238945]
 [71.57424 ]
 [71.34143 ]
 [71.47509 ]
 [70.483116]
 [68.519325]
 [67.25105 ]
 [67.444115]
 [66.96713 ]
 [66.303665]
 [65.26164 ]
 [65.389595]
 [64.96869 ]
 [65.54619 ]
 [65.71101 ]
 [65.78841 ]
 [66.13504 ]
 [66.37218 ]
 [66.458984]
 [65.42701 ]
 [65.67732 ]
 [64.981895]
 [65.62027 ]
 [65.56885 ]
 [67.857544]
 [69.285645]
 [73.220985]
 [75.72493 ]
 [73.13359 ]
 [73.27953 ]
 [73.1834  ]
 [73.26788 ]
 [72.65495 ]
 [72.82018 ]
 [73.09313 ]
 [72.86842 ]
 [70.62613 ]
 [70.03097 ]
 [70.26913 ]
 [68.556496]
 [68.04523 ]
 [68.251205]
 [69.0229  ]
 [69.42265 ]
 [68.20669 ]
 [69.59007 ]
 [70.233406]
 [70.6333  ]
 [68.941376]
 [70.302925]
 [69.56867 ]
 [68.750984]
 [68.7497  ]
 [68.41918 ]
 [68.71503 ]
 [68.47918 ]
 [67.32803 ]
 [66.77085 ]
 [67.24485 ]
 [67.12812 ]
 [66.94867 ]
 [65.22311 ]
 [65.21883 ]
 [65.70244 ]
 [66.14096 ]
 [66.86378 ]
 [67.452255]
 [68.57711 ]
 [69.06307 ]
 [69.028305]
 [68.70362 ]
 [69.10861 ]
 [69.66737 ]
 [69.41509 ]
 [69.50762 ]
 [68.53116 ]
 [67.59853 ]
 [67.514725]
 [67.209015]
 [68.734856]
 [69.58393 ]
 [68.5934  ]
 [68.68462 ]
 [68.48581 ]
 [68.88866 ]
 [70.41448 ]
 [70.03781 ]
 [70.3697  ]
 [72.0968  ]
 [72.393486]
 [71.595146]
 [71.601944]
 [72.31018 ]
 [73.65264 ]
 [74.0891  ]
 [74.78643 ]
 [73.76531 ]
 [73.210014]
 [73.40127 ]
 [74.21833 ]
 [72.62599 ]
 [70.89752 ]
 [70.868965]
 [71.08169 ]
 [71.33476 ]
 [69.6937  ]
 [68.6293  ]
 [68.8418  ]
 [68.702805]
 [66.49052 ]
 [66.240166]
 [66.87089 ]
 [67.20471 ]
 [66.82838 ]
 [66.243546]
 [65.52352 ]
 [64.24892 ]
 [63.611317]
 [63.359848]
 [62.48666 ]
 [61.933014]
 [61.169186]
 [60.397564]
 [59.904095]
 [57.12246 ]
 [56.462845]
 [56.471256]
 [56.335514]
 [56.819622]
 [54.198723]
 [54.225998]
 [52.63149 ]
 [52.050648]
 [51.244564]
 [51.899406]
 [51.45269 ]
 [52.94917 ]
 [52.917015]
 [52.514   ]
 [51.711006]
 [52.615543]
 [51.50783 ]
 [51.55348 ]
 [51.993645]
 [52.421284]
 [51.48343 ]
 [50.694427]
 [48.43924 ]
 [49.428192]
 [47.62533 ]
 [47.06342 ]
 [46.709038]
 [46.069275]
 [46.287476]
 [46.676243]
 [47.19471 ]
 [48.376118]
 [48.807423]
 [50.538734]
 [51.961037]
 [52.289513]
 [52.875233]
 [51.362125]
 [51.913094]
 [52.410236]
 [52.62029 ]
 [53.62272 ]
 [53.058372]
 [53.065125]
 [53.275978]
 [54.115948]
 [52.674473]
 [53.013695]
 [53.841183]
 [54.32887 ]
 [55.490585]
 [54.82673 ]
 [54.986683]
 [54.41408 ]
 [53.573982]
 [53.398632]
 [53.27893 ]
 [53.85698 ]
 [54.272453]
 [54.638905]
 [55.37804 ]
 [56.18063 ]
 [57.20874 ]
 [57.103153]
 [57.39939 ]
 [56.73807 ]
 [55.946163]
 [56.6442  ]
 [57.246624]
 [56.547268]
 [56.89917 ]
 [57.190773]
 [56.78611 ]
 [56.446213]
 [56.30843 ]
 [56.908543]
 [57.113686]
 [57.917664]
 [58.595734]
 [58.864105]
 [59.15443 ]
 [59.205547]
 [59.77721 ]
 [59.996983]
 [59.015945]
 [58.56288 ]
 [59.567436]
 [59.421936]
 [59.14496 ]
 [60.04594 ]
 [61.119804]
 [62.09081 ]
 [62.419613]
 [62.19446 ]
 [62.854954]
 [63.84267 ]
 [63.943756]
 [64.3607  ]
 [63.735023]
 [63.841507]
 [63.60563 ]
 [63.891766]
 [63.827423]
 [63.90517 ]
 [65.043274]
 [65.75558 ]
 [65.799095]
 [65.35074 ]
 [64.06271 ]
 [63.68695 ]
 [63.810818]
 [63.689434]
 [62.23069 ]
 [62.12741 ]
 [62.21124 ]
 [61.591427]
 [61.818806]
 [61.613216]
 [61.567455]
 [60.835445]
 [61.31298 ]
 [61.58232 ]
 [62.453022]
 [62.42243 ]
 [62.74592 ]
 [62.72415 ]
 [61.590935]
 [58.433968]
 [58.104713]
 [58.707695]
 [58.755333]
 [56.652954]
 [54.068024]
 [53.40648 ]
 [53.47209 ]
 [52.52766 ]
 [52.615654]
 [53.711224]
 [53.662144]
 [54.21599 ]
 [52.489285]
 [52.233234]
 [52.18539 ]
 [52.18301 ]
 [53.166763]
 [53.82157 ]
 [55.92941 ]
 [56.7743  ]
 [57.415577]
 [57.459312]
 [58.597855]
 [59.179386]
 [58.888542]
 [59.279964]
 [56.967644]
 [56.85358 ]
 [56.979176]
 [57.41537 ]
 [59.431267]
 [59.505943]
 [59.792255]
 [59.498   ]
 [58.444748]
 [57.462383]
 [55.902317]
 [55.278515]
 [55.760902]
 [56.47064 ]
 [56.252728]
 [56.689133]
 [57.33132 ]
 [56.724487]
 [57.919575]
 [58.257988]
 [55.38005 ]
 [55.454258]
 [54.509064]
 [53.413555]
 [52.009068]
 [52.073578]
 [53.617764]
 [54.40477 ]
 [56.325043]
 [55.186096]
 [54.357872]
 [54.87907 ]
 [56.145336]
 [56.213074]
 [55.944893]
 [55.20504 ]
 [54.507484]
 [53.69828 ]
 [54.610485]]"
